institution_cat,industry_cat,grad_cohort,horizon,emp_instate_,emp_n_,SI_by_cohort,state
Texas State,Construction,2004,10,380,422,.90047395,TX
Texas State,Construction,2007,1,300,317,.94637221,TX
Texas State,Construction,2007,5,336,373,.90080428,TX
Texas State,Construction,2007,10,408,456,.89473683,TX
Texas State,Construction,2010,1,298,319,.93416929,TX
Texas State,Construction,2010,5,419,482,.86929458,TX
Texas State,Construction,2010,10,504,560,.89999998,TX
Texas State,Construction,2013,1,438,486,.90123457,TX
Texas State,Construction,2013,5,532,590,.90169489,TX
Texas State,Construction,2013,10,,,,TX
Texas State,Construction,2016,1,541,575,.94086957,TX
Texas State,Construction,2016,5,653,725,.90068966,TX
Texas State,Construction,2016,10,,,,TX
Texas State,Construction,2019,1,662,714,.92717087,TX
Texas State,Construction,2019,5,,,,TX
Texas State,Construction,2019,10,,,,TX
Texas State,Manufacturing,2004,1,344,392,.87755102,TX
Texas State,Manufacturing,2004,5,377,450,.83777779,TX
Texas State,Manufacturing,2004,10,408,488,.83606559,TX
Texas State,Manufacturing,2007,1,293,334,.87724549,TX
Texas State,Manufacturing,2007,5,433,505,.85742575,TX
Texas State,Manufacturing,2007,10,433,505,.85742575,TX
Texas State,Manufacturing,2010,1,383,443,.86455983,TX
Texas State,Manufacturing,2010,5,521,603,.86401325,TX
Texas State,Manufacturing,2010,10,491,601,.81697172,TX
Texas State,Manufacturing,2013,1,440,508,.86614174,TX
Texas State,Manufacturing,2013,5,548,645,.84961241,TX
Texas State,Manufacturing,2013,10,,,,TX
Texas State,Manufacturing,2016,1,481,549,.87613845,TX
Texas State,Manufacturing,2016,5,627,753,.83266932,TX
Texas State,Manufacturing,2016,10,,,,TX
Texas State,Manufacturing,2019,1,508,572,.88811189,TX
Texas State,Manufacturing,2019,5,,,,TX
Texas State,Manufacturing,2019,10,,,,TX
Texas State,Wholesale,2004,1,535,575,.93043476,TX
Texas State,Wholesale,2004,5,586,613,.95595431,TX
Texas State,Wholesale,2004,10,596,657,.90715373,TX
Texas State,Wholesale,2007,1,433,459,.94335514,TX
Texas State,Wholesale,2007,5,579,638,.90752351,TX
Texas State,Wholesale,2007,10,583,647,.90108192,TX
Texas State,Wholesale,2010,1,540,588,.91836733,TX
Texas State,Wholesale,2010,5,668,729,.91632372,TX
Texas State,Wholesale,2010,10,644,733,.87858117,TX
Texas State,Wholesale,2013,1,653,695,.93956834,TX
Texas State,Wholesale,2013,5,725,782,.92710996,TX
Texas State,Wholesale,2013,10,,,,TX
Texas State,Wholesale,2016,1,662,708,.93502825,TX
Texas State,Wholesale,2016,5,745,828,.89975846,TX
Texas State,Wholesale,2016,10,,,,TX
Texas State,Wholesale,2019,1,639,692,.92341042,TX
Texas State,Wholesale,2019,5,,,,TX
Texas State,Wholesale,2019,10,,,,TX
Texas State,Retail,2004,1,1051,1156,.90916955,TX
Texas State,Retail,2004,5,576,678,.84955752,TX
Texas State,Retail,2004,10,455,568,.80105633,TX
Texas State,Retail,2007,1,1060,1129,.93888396,TX
Texas State,Retail,2007,5,692,816,.84803921,TX
Texas State,Retail,2007,10,475,610,.77868855,TX
Texas State,Retail,2010,1,1150,1227,.93724531,TX
Texas State,Retail,2010,5,693,850,.81529415,TX
Texas State,Retail,2010,10,489,621,.78743958,TX
Texas State,Retail,2013,1,1183,1301,.90930057,TX
Texas State,Retail,2013,5,705,856,.82359815,TX
Texas State,Retail,2013,10,,,,TX
Texas State,Retail,2016,1,1358,1474,.92130256,TX
Texas State,Retail,2016,5,742,920,.80652171,TX
Texas State,Retail,2016,10,,,,TX
Texas State,Retail,2019,1,1424,1524,.93438321,TX
Texas State,Retail,2019,5,,,,TX
Texas State,Retail,2019,10,,,,TX
Texas State,Transportation,2004,1,106,115,.9217391,TX
Texas State,Transportation,2004,5,115,127,.9055118,TX
Texas State,Transportation,2004,10,117,129,.90697676,TX
Texas State,Transportation,2007,1,102,116,.87931037,TX
Texas State,Transportation,2007,5,136,148,.91891891,TX
Texas State,Transportation,2007,10,143,154,.9285714,TX
Texas State,Transportation,2010,1,127,133,.95488721,TX
Texas State,Transportation,2010,5,165,183,.90163934,TX
Texas State,Transportation,2010,10,173,206,.83980584,TX
Texas State,Transportation,2013,1,166,184,.90217394,TX
Texas State,Transportation,2013,5,202,229,.88209605,TX
Texas State,Transportation,2013,10,,,,TX
Texas State,Transportation,2016,1,298,312,.95512819,TX
Texas State,Transportation,2016,5,339,384,.8828125,TX
Texas State,Transportation,2016,10,,,,TX
Texas State,Transportation,2019,1,407,427,.9531616,TX
Texas State,Transportation,2019,5,,,,TX
Texas State,Transportation,2019,10,,,,TX
Texas State,Information,2004,1,367,389,.94344473,TX
Texas State,Information,2004,5,302,330,.91515154,TX
Texas State,Information,2004,10,268,310,.86451614,TX
Texas State,Information,2007,1,273,282,.96808511,TX
Texas State,Information,2007,5,300,332,.90361446,TX
Texas State,Information,2007,10,251,318,.78930819,TX
Texas State,Information,2010,1,287,298,.96308726,TX
Texas State,Information,2010,5,344,396,.86868685,TX
Texas State,Information,2010,10,350,409,.85574573,TX
Texas State,Information,2013,1,338,348,.97126436,TX
Texas State,Information,2013,5,395,449,.87973273,TX
Texas State,Information,2013,10,,,,TX
Texas State,Information,2016,1,353,377,.9363395,TX
Texas State,Information,2016,5,445,530,.83962262,TX
Texas State,Information,2016,10,,,,TX
Texas State,Information,2019,1,342,356,.96067417,TX
Texas State,Information,2019,5,,,,TX
Texas State,Information,2019,10,,,,TX
Texas State,Finance,2004,1,846,899,.94104558,TX
Texas State,Finance,2004,5,762,802,.95012468,TX
Texas State,Finance,2004,10,737,806,.91439205,TX
Texas State,Finance,2007,1,652,698,.93409741,TX
Texas State,Finance,2007,5,727,782,.92966753,TX
Texas State,Finance,2007,10,698,768,.90885419,TX
Texas State,Finance,2010,1,631,667,.94602698,TX
Texas State,Finance,2010,5,669,747,.89558232,TX
Texas State,Finance,2010,10,698,791,.88242733,TX
Texas State,Finance,2013,1,674,727,.92709768,TX
Texas State,Finance,2013,5,768,843,.91103202,TX
Texas State,Finance,2013,10,,,,TX
Texas State,Finance,2016,1,741,779,.9512195,TX
Texas State,Finance,2016,5,863,991,.87083751,TX
Texas State,Finance,2016,10,,,,TX
Texas State,Finance,2019,1,788,828,.95169079,TX
Texas State,Finance,2019,5,,,,TX
Texas State,Finance,2019,10,,,,TX
Texas State,Real Estate,2004,1,274,288,.9513889,TX
Texas State,Real Estate,2004,5,234,251,.93227094,TX
Texas State,Real Estate,2004,10,197,211,.9336493,TX
Texas State,Real Estate,2007,1,264,266,.99248123,TX
Texas State,Real Estate,2007,5,240,257,.93385214,TX
Texas State,Real Estate,2007,10,212,236,.89830506,TX
Texas State,Real Estate,2010,1,241,248,.97177422,TX
Texas State,Real Estate,2010,5,256,270,.94814813,TX
Texas State,Real Estate,2010,10,240,259,.92664093,TX
Texas State,Real Estate,2013,1,287,301,.95348835,TX
Texas State,Real Estate,2013,5,300,330,.90909094,TX
Texas State,Real Estate,2013,10,,,,TX
Texas State,Real Estate,2016,1,408,420,.97142857,TX
Texas State,Real Estate,2016,5,359,385,.93246752,TX
Texas State,Real Estate,2016,10,,,,TX
Texas State,Real Estate,2019,1,340,352,.96590906,TX
Texas State,Real Estate,2019,5,,,,TX
Texas State,Real Estate,2019,10,,,,TX
Texas State,Professional Services,2004,1,1032,1150,.89739132,TX
Texas State,Professional Services,2004,5,990,1116,.88709676,TX
Texas State,Professional Services,2004,10,1013,1204,.84136212,TX
Texas State,Professional Services,2007,1,930,1022,.90998042,TX
Texas State,Professional Services,2007,5,1137,1317,.86332572,TX
Texas State,Professional Services,2007,10,1086,1269,.85579199,TX
Texas State,Professional Services,2010,1,1005,1078,.93228203,TX
Texas State,Professional Services,2010,5,1296,1508,.85941643,TX
Texas State,Professional Services,2010,10,1257,1461,.86036962,TX
Texas State,Professional Services,2013,1,1421,1548,.91795868,TX
Texas State,Professional Services,2013,5,1626,1861,.8737238,TX
Texas State,Professional Services,2013,10,,,,TX
Texas State,Professional Services,2016,1,1727,1862,.92749733,TX
Texas State,Professional Services,2016,5,2219,2511,.8837117,TX
Texas State,Professional Services,2016,10,,,,TX
Texas State,Professional Services,2019,1,1983,2123,.93405557,TX
Texas State,Professional Services,2019,5,,,,TX
Texas State,Professional Services,2019,10,,,,TX
Texas State,Management,2004,1,74,79,.93670887,TX
Texas State,Management,2004,5,103,106,.97169811,TX
Texas State,Management,2004,10,116,120,.96666664,TX
Texas State,Management,2007,1,62,63,.98412699,TX
Texas State,Management,2007,5,94,98,.95918369,TX
Texas State,Management,2007,10,151,162,.93209875,TX
Texas State,Management,2010,1,51,51,1,TX
Texas State,Management,2010,5,115,125,.92000002,TX
Texas State,Management,2010,10,176,191,.92146599,TX
Texas State,Management,2013,1,101,104,.97115386,TX
Texas State,Management,2013,5,147,154,.95454544,TX
Texas State,Management,2013,10,,,,TX
Texas State,Management,2016,1,114,121,.94214875,TX
Texas State,Management,2016,5,213,221,.96380091,TX
Texas State,Management,2016,10,,,,TX
Texas State,Management,2019,1,162,177,.91525424,TX
Texas State,Management,2019,5,,,,TX
Texas State,Management,2019,10,,,,TX
Texas State,Admin/Waste,2004,1,484,537,.90130353,TX
Texas State,Admin/Waste,2004,5,357,397,.89924431,TX
Texas State,Admin/Waste,2004,10,336,416,.80769229,TX
Texas State,Admin/Waste,2007,1,454,491,.92464358,TX
Texas State,Admin/Waste,2007,5,462,521,.88675624,TX
Texas State,Admin/Waste,2007,10,409,488,.83811474,TX
Texas State,Admin/Waste,2010,1,599,646,.9272446,TX
Texas State,Admin/Waste,2010,5,496,581,.85370052,TX
Texas State,Admin/Waste,2010,10,407,519,.78420037,TX
Texas State,Admin/Waste,2013,1,710,774,.91731268,TX
Texas State,Admin/Waste,2013,5,577,687,.83988357,TX
Texas State,Admin/Waste,2013,10,,,,TX
Texas State,Admin/Waste,2016,1,945,1020,.92647058,TX
Texas State,Admin/Waste,2016,5,709,876,.80936074,TX
Texas State,Admin/Waste,2016,10,,,,TX
Texas State,Admin/Waste,2019,1,915,985,.92893404,TX
Texas State,Admin/Waste,2019,5,,,,TX
Texas State,Admin/Waste,2019,10,,,,TX
Texas State,Education,2004,1,2327,2463,.94478279,TX
Texas State,Education,2004,5,2916,3044,.95795006,TX
Texas State,Education,2004,10,2673,2877,.92909282,TX
Texas State,Education,2007,1,2082,2196,.94808745,TX
Texas State,Education,2007,5,2753,2915,.9444254,TX
Texas State,Education,2007,10,2607,2851,.91441602,TX
Texas State,Education,2010,1,1920,2011,.95474887,TX
Texas State,Education,2010,5,2749,2935,.93662691,TX
Texas State,Education,2010,10,2523,2752,.9167878,TX
Texas State,Education,2013,1,2219,2345,.94626868,TX
Texas State,Education,2013,5,2827,3015,.93764514,TX
Texas State,Education,2013,10,,,,TX
Texas State,Education,2016,1,2433,2520,.96547621,TX
Texas State,Education,2016,5,2887,3107,.92919213,TX
Texas State,Education,2016,10,,,,TX
Texas State,Education,2019,1,2436,2563,.95044869,TX
Texas State,Education,2019,5,,,,TX
Texas State,Education,2019,10,,,,TX
Texas State,Health Care,2004,1,994,1098,.90528232,TX
Texas State,Health Care,2004,5,1042,1151,.90529972,TX
Texas State,Health Care,2004,10,1053,1206,.87313432,TX
Texas State,Health Care,2007,1,1135,1221,.92956591,TX
Texas State,Health Care,2007,5,1283,1433,.89532447,TX
Texas State,Health Care,2007,10,1159,1336,.86751497,TX
Texas State,Health Care,2010,1,1199,1281,.93598753,TX
Texas State,Health Care,2010,5,1392,1550,.89806449,TX
Texas State,Health Care,2010,10,1216,1460,.83287674,TX
Texas State,Health Care,2013,1,1634,1772,.92212188,TX
Texas State,Health Care,2013,5,1684,1946,.86536485,TX
Texas State,Health Care,2013,10,,,,TX
Texas State,Health Care,2016,1,1962,2075,.94554216,TX
Texas State,Health Care,2016,5,1966,2248,.87455517,TX
Texas State,Health Care,2016,10,,,,TX
Texas State,Health Care,2019,1,2139,2249,.95108938,TX
Texas State,Health Care,2019,5,,,,TX
Texas State,Health Care,2019,10,,,,TX
Texas State,Arts/Entertainment,2004,1,171,179,.95530725,TX
Texas State,Arts/Entertainment,2004,5,103,119,.86554623,TX
Texas State,Arts/Entertainment,2004,10,104,112,.9285714,TX
Texas State,Arts/Entertainment,2007,1,150,159,.94339621,TX
Texas State,Arts/Entertainment,2007,5,118,133,.88721806,TX
Texas State,Arts/Entertainment,2007,10,105,123,.85365856,TX
Texas State,Arts/Entertainment,2010,1,172,183,.93989068,TX
Texas State,Arts/Entertainment,2010,5,170,189,.89947093,TX
Texas State,Arts/Entertainment,2010,10,125,136,.91911763,TX
Texas State,Arts/Entertainment,2013,1,219,237,.92405063,TX
Texas State,Arts/Entertainment,2013,5,165,188,.87765956,TX
Texas State,Arts/Entertainment,2013,10,,,,TX
Texas State,Arts/Entertainment,2016,1,274,300,.91333336,TX
Texas State,Arts/Entertainment,2016,5,223,255,.87450981,TX
Texas State,Arts/Entertainment,2016,10,,,,TX
Texas State,Arts/Entertainment,2019,1,251,270,.92962962,TX
Texas State,Arts/Entertainment,2019,5,,,,TX
Texas State,Arts/Entertainment,2019,10,,,,TX
Texas State,Food/Hospitality,2004,1,558,616,.90584415,TX
Texas State,Food/Hospitality,2004,5,288,352,.81818181,TX
Texas State,Food/Hospitality,2004,10,196,268,.73134327,TX
Texas State,Food/Hospitality,2007,1,652,705,.92482269,TX
Texas State,Food/Hospitality,2007,5,310,397,.78085643,TX
Texas State,Food/Hospitality,2007,10,228,322,.70807451,TX
Texas State,Food/Hospitality,2010,1,697,770,.90519482,TX
Texas State,Food/Hospitality,2010,5,335,450,.74444443,TX
Texas State,Food/Hospitality,2010,10,230,315,.73015875,TX
Texas State,Food/Hospitality,2013,1,756,856,.88317758,TX
Texas State,Food/Hospitality,2013,5,373,492,.75813007,TX
Texas State,Food/Hospitality,2013,10,,,,TX
Texas State,Food/Hospitality,2016,1,966,1045,.92440194,TX
Texas State,Food/Hospitality,2016,5,446,564,.79078013,TX
Texas State,Food/Hospitality,2016,10,,,,TX
Texas State,Food/Hospitality,2019,1,986,1070,.92149532,TX
Texas State,Food/Hospitality,2019,5,,,,TX
Texas State,Food/Hospitality,2019,10,,,,TX
Texas State,Other Services,2004,1,213,220,.96818179,TX
Texas State,Other Services,2004,5,193,206,.93689322,TX
Texas State,Other Services,2004,10,173,206,.83980584,TX
Texas State,Other Services,2007,1,214,224,.95535713,TX
Texas State,Other Services,2007,5,216,228,.94736844,TX
Texas State,Other Services,2007,10,197,227,.86784142,TX
Texas State,Other Services,2010,1,234,249,.93975902,TX
Texas State,Other Services,2010,5,237,268,.88432837,TX
Texas State,Other Services,2010,10,193,220,.87727273,TX
Texas State,Other Services,2013,1,263,278,.94604319,TX
Texas State,Other Services,2013,5,232,265,.87547171,TX
Texas State,Other Services,2013,10,,,,TX
Texas State,Other Services,2016,1,282,307,.91856676,TX
Texas State,Other Services,2016,5,261,294,.8877551,TX
Texas State,Other Services,2016,10,,,,TX
Texas State,Other Services,2019,1,296,306,.96732026,TX
Texas State,Other Services,2019,5,,,,TX
Texas State,Other Services,2019,10,,,,TX
Texas State,Public Admin,2004,1,492,525,.93714285,TX
Texas State,Public Admin,2004,5,620,657,.94368339,TX
Texas State,Public Admin,2004,10,630,711,.88607597,TX
Texas State,Public Admin,2007,1,462,504,.91666669,TX
Texas State,Public Admin,2007,5,633,679,.9322533,TX
Texas State,Public Admin,2007,10,688,757,.90885073,TX
Texas State,Public Admin,2010,1,381,412,.9247573,TX
Texas State,Public Admin,2010,5,641,732,.87568307,TX
Texas State,Public Admin,2010,10,680,770,.8831169,TX
Texas State,Public Admin,2013,1,498,558,.8924731,TX
Texas State,Public Admin,2013,5,726,813,.89298892,TX
Texas State,Public Admin,2013,10,,,,TX
Texas State,Public Admin,2016,1,507,549,.92349726,TX
Texas State,Public Admin,2016,5,763,870,.87701148,TX
Texas State,Public Admin,2016,10,,,,TX
Texas State,Public Admin,2019,1,509,540,.94259262,TX
Texas State,Public Admin,2019,5,,,,TX
Texas State,Public Admin,2019,10,,,,TX
Texas Tech,Agriculture,2004,1,42,47,.89361703,TX
Texas Tech,Agriculture,2004,5,46,51,.90196079,TX
Texas Tech,Agriculture,2004,10,44,52,.84615386,TX
Texas Tech,Agriculture,2007,1,50,53,.94339621,TX
Texas Tech,Agriculture,2007,5,49,56,.875,TX
Texas Tech,Agriculture,2007,10,46,48,.95833331,TX
Texas Tech,Agriculture,2010,1,59,68,.86764705,TX
Texas Tech,Agriculture,2010,5,62,70,.88571429,TX
Texas Tech,Agriculture,2010,10,50,59,.84745765,TX
Texas Tech,Agriculture,2013,1,52,62,.83870965,TX
Texas Tech,Agriculture,2013,5,56,64,.875,TX
Texas Tech,Agriculture,2013,10,,,,TX
Texas Tech,Agriculture,2016,1,63,72,.875,TX
Texas Tech,Agriculture,2016,5,63,72,.875,TX
Texas Tech,Agriculture,2016,10,,,,TX
Texas Tech,Agriculture,2019,1,65,75,.86666667,TX
Texas Tech,Agriculture,2019,5,,,,TX
Texas Tech,Agriculture,2019,10,,,,TX
Texas Tech,Mining,2004,1,202,253,.798419,TX
Texas Tech,Mining,2004,5,316,366,.863388,TX
Texas Tech,Mining,2004,10,390,431,.90487242,TX
Texas Tech,Mining,2007,1,326,398,.81909549,TX
Texas Tech,Mining,2007,5,479,531,.90207154,TX
Texas Tech,Mining,2007,10,447,489,.91411042,TX
Texas Tech,Mining,2010,1,482,576,.83680558,TX
Texas Tech,Mining,2010,5,522,594,.87878788,TX
Texas Tech,Mining,2010,10,402,453,.8874172,TX
Texas Tech,Mining,2013,1,435,517,.84139264,TX
Texas Tech,Mining,2013,5,415,457,.90809625,TX
Texas Tech,Mining,2013,10,,,,TX
Texas Tech,Mining,2016,1,415,461,.90021694,TX
Texas Tech,Mining,2016,5,305,327,.93272173,TX
Texas Tech,Mining,2016,10,,,,TX
Texas Tech,Mining,2019,1,176,206,.85436893,TX
Texas Tech,Mining,2019,5,,,,TX
Texas Tech,Mining,2019,10,,,,TX
Texas Tech,Utilities,2004,1,26,29,.89655173,TX
Texas Tech,Utilities,2004,5,60,63,.95238096,TX
Texas Tech,Utilities,2004,10,78,82,.9512195,TX
Texas Tech,Utilities,2007,1,77,78,.98717946,TX
Texas Tech,Utilities,2007,5,111,111,1,TX
Texas Tech,Utilities,2007,10,100,103,.97087377,TX
Texas Tech,Utilities,2010,1,60,61,.98360658,TX
Texas Tech,Utilities,2010,5,87,91,.95604396,TX
Texas Tech,Utilities,2010,10,98,100,.98000002,TX
Texas Tech,Utilities,2013,1,69,73,.94520545,TX
Texas Tech,Utilities,2013,5,97,99,.97979796,TX
Texas Tech,Utilities,2013,10,,,,TX
Texas Tech,Utilities,2016,1,92,96,.95833331,TX
Texas Tech,Utilities,2016,5,127,133,.95488721,TX
Texas Tech,Utilities,2016,10,,,,TX
Texas Tech,Utilities,2019,1,87,90,.96666664,TX
Texas Tech,Utilities,2019,5,,,,TX
Texas Tech,Utilities,2019,10,,,,TX
Texas Tech,Construction,2004,1,370,417,.88729018,TX
Texas Tech,Construction,2004,5,354,416,.85096157,TX
Texas Tech,Construction,2004,10,368,434,.84792626,TX
Texas Tech,Construction,2007,1,301,356,.8455056,TX
Texas Tech,Construction,2007,5,333,385,.86493504,TX
Texas Tech,Construction,2007,10,409,475,.86105263,TX
Texas Tech,Construction,2010,1,260,302,.86092716,TX
Texas Tech,Construction,2010,5,345,413,.83535111,TX
Texas Tech,Construction,2010,10,361,419,.86157519,TX
Texas Tech,Construction,2013,1,385,448,.859375,TX
Texas Tech,Construction,2013,5,467,550,.84909093,TX
Texas Tech,Construction,2013,10,,,,TX
Texas Tech,Construction,2016,1,527,601,.87687188,TX
Texas Tech,Construction,2016,5,597,680,.87794119,TX
Texas Tech,Construction,2016,10,,,,TX
Texas Tech,Construction,2019,1,586,689,.85050797,TX
Texas Tech,Construction,2019,5,,,,TX
Texas Tech,Construction,2019,10,,,,TX
Texas Tech,Manufacturing,2004,1,489,612,.79901963,TX
Texas Tech,Manufacturing,2004,5,557,718,.77576602,TX
Texas Tech,Manufacturing,2004,10,541,705,.76737589,TX
Texas Tech,Manufacturing,2007,1,471,596,.79026848,TX
Texas Tech,Manufacturing,2007,5,597,746,.80026811,TX
Texas Tech,Manufacturing,2007,10,553,764,.723822,TX
Texas Tech,Manufacturing,2010,1,590,712,.82865167,TX
Texas Tech,Manufacturing,2010,5,614,782,.78516626,TX
Texas Tech,Manufacturing,2010,10,589,739,.797023,TX
Texas Tech,Manufacturing,2013,1,572,703,.81365573,TX
Texas Tech,Manufacturing,2013,5,657,838,.78400958,TX
Texas Tech,Manufacturing,2013,10,,,,TX
Texas Tech,Manufacturing,2016,1,637,833,.7647059,TX
Texas Tech,Manufacturing,2016,5,736,951,.7739222,TX
Texas Tech,Manufacturing,2016,10,,,,TX
Texas Tech,Manufacturing,2019,1,788,1043,.75551295,TX
Texas Tech,Manufacturing,2019,5,,,,TX
Texas Tech,Manufacturing,2019,10,,,,TX
Texas Tech,Wholesale,2004,1,520,590,.88135594,TX
Texas Tech,Wholesale,2004,5,635,732,.86748636,TX
Texas Tech,Wholesale,2004,10,672,799,.84105134,TX
Texas Tech,Wholesale,2007,1,469,533,.87992495,TX
Texas Tech,Wholesale,2007,5,597,670,.8910448,TX
Texas Tech,Wholesale,2007,10,627,729,.86008233,TX
Texas Tech,Wholesale,2010,1,521,597,.87269682,TX
Texas Tech,Wholesale,2010,5,643,735,.87482995,TX
Texas Tech,Wholesale,2010,10,599,713,.84011221,TX
Texas Tech,Wholesale,2013,1,604,697,.86657101,TX
Texas Tech,Wholesale,2013,5,652,747,.87282461,TX
Texas Tech,Wholesale,2013,10,,,,TX
Texas Tech,Wholesale,2016,1,572,650,.88,TX
Texas Tech,Wholesale,2016,5,720,834,.86330932,TX
Texas Tech,Wholesale,2016,10,,,,TX
Texas Tech,Wholesale,2019,1,615,700,.87857145,TX
Texas Tech,Wholesale,2019,5,,,,TX
Texas Tech,Wholesale,2019,10,,,,TX
Texas Tech,Retail,2004,1,723,826,.87530267,TX
Texas Tech,Retail,2004,5,432,536,.80597013,TX
Texas Tech,Retail,2004,10,347,482,.719917,TX
Texas Tech,Retail,2007,1,629,719,.87482613,TX
Texas Tech,Retail,2007,5,416,530,.78490567,TX
Texas Tech,Retail,2007,10,324,463,.69978404,TX
Texas Tech,Retail,2010,1,670,778,.86118251,TX
Texas Tech,Retail,2010,5,457,568,.80457747,TX
Texas Tech,Retail,2010,10,350,491,.71283096,TX
Texas Tech,Retail,2013,1,667,762,.87532806,TX
Texas Tech,Retail,2013,5,466,602,.77408636,TX
Texas Tech,Retail,2013,10,,,,TX
Texas Tech,Retail,2016,1,706,798,.8847118,TX
Texas Tech,Retail,2016,5,487,622,.78295821,TX
Texas Tech,Retail,2016,10,,,,TX
Texas Tech,Retail,2019,1,774,895,.86480445,TX
Texas Tech,Retail,2019,5,,,,TX
Texas Tech,Retail,2019,10,,,,TX
Texas Tech,Transportation,2004,1,116,127,.91338581,TX
Texas Tech,Transportation,2004,5,123,141,.87234044,TX
Texas Tech,Transportation,2004,10,133,144,.9236111,TX
Texas Tech,Transportation,2007,1,113,132,.85606062,TX
Texas Tech,Transportation,2007,5,141,164,.85975611,TX
Texas Tech,Transportation,2007,10,137,171,.80116957,TX
Texas Tech,Transportation,2010,1,122,132,.92424244,TX
Texas Tech,Transportation,2010,5,162,187,.86631018,TX
Texas Tech,Transportation,2010,10,176,218,.80733943,TX
Texas Tech,Transportation,2013,1,171,201,.85074627,TX
Texas Tech,Transportation,2013,5,208,249,.83534139,TX
Texas Tech,Transportation,2013,10,,,,TX
Texas Tech,Transportation,2016,1,197,212,.92924529,TX
Texas Tech,Transportation,2016,5,261,309,.84466022,TX
Texas Tech,Transportation,2016,10,,,,TX
Texas Tech,Transportation,2019,1,288,320,.89999998,TX
Texas Tech,Transportation,2019,5,,,,TX
Texas Tech,Transportation,2019,10,,,,TX
Texas Tech,Information,2004,1,348,380,.91578948,TX
Texas Tech,Information,2004,5,244,299,.81605351,TX
Texas Tech,Information,2004,10,220,262,.83969468,TX
Texas Tech,Information,2007,1,214,229,.93449783,TX
Texas Tech,Information,2007,5,201,239,.84100419,TX
Texas Tech,Information,2007,10,172,215,.80000001,TX
Texas Tech,Information,2010,1,225,248,.90725809,TX
Texas Tech,Information,2010,5,213,252,.84523809,TX
Texas Tech,Information,2010,10,192,245,.78367347,TX
Texas Tech,Information,2013,1,216,253,.85375494,TX
Texas Tech,Information,2013,5,239,298,.8020134,TX
Texas Tech,Information,2013,10,,,,TX
Texas Tech,Information,2016,1,199,236,.84322035,TX
Texas Tech,Information,2016,5,273,346,.78901732,TX
Texas Tech,Information,2016,10,,,,TX
Texas Tech,Information,2019,1,199,225,.88444442,TX
Texas Tech,Information,2019,5,,,,TX
Texas Tech,Information,2019,10,,,,TX
Texas Tech,Finance,2004,1,998,1096,.91058391,TX
Texas Tech,Finance,2004,5,893,1010,.88415843,TX
Texas Tech,Finance,2004,10,839,972,.86316872,TX
Texas Tech,Finance,2007,1,717,772,.92875648,TX
Texas Tech,Finance,2007,5,775,852,.9096244,TX
Texas Tech,Finance,2007,10,754,864,.87268519,TX
Texas Tech,Finance,2010,1,632,687,.91994178,TX
Texas Tech,Finance,2010,5,712,825,.86303031,TX
Texas Tech,Finance,2010,10,732,841,.87039238,TX
Texas Tech,Finance,2013,1,646,704,.91761363,TX
Texas Tech,Finance,2013,5,764,856,.89252335,TX
Texas Tech,Finance,2013,10,,,,TX
Texas Tech,Finance,2016,1,818,885,.92429376,TX
Texas Tech,Finance,2016,5,965,1081,.89269197,TX
Texas Tech,Finance,2016,10,,,,TX
Texas Tech,Finance,2019,1,929,1020,.9107843,TX
Texas Tech,Finance,2019,5,,,,TX
Texas Tech,Finance,2019,10,,,,TX
Texas Tech,Real Estate,2004,1,238,251,.9482072,TX
Texas Tech,Real Estate,2004,5,210,234,.8974359,TX
Texas Tech,Real Estate,2004,10,187,208,.89903843,TX
Texas Tech,Real Estate,2007,1,186,198,.93939394,TX
Texas Tech,Real Estate,2007,5,192,202,.95049506,TX
Texas Tech,Real Estate,2007,10,195,208,.9375,TX
Texas Tech,Real Estate,2010,1,173,188,.92021275,TX
Texas Tech,Real Estate,2010,5,179,194,.92268044,TX
Texas Tech,Real Estate,2010,10,188,211,.89099526,TX
Texas Tech,Real Estate,2013,1,211,229,.92139739,TX
Texas Tech,Real Estate,2013,5,234,248,.94354838,TX
Texas Tech,Real Estate,2013,10,,,,TX
Texas Tech,Real Estate,2016,1,248,265,.93584907,TX
Texas Tech,Real Estate,2016,5,281,299,.93979931,TX
Texas Tech,Real Estate,2016,10,,,,TX
Texas Tech,Real Estate,2019,1,291,307,.94788271,TX
Texas Tech,Real Estate,2019,5,,,,TX
Texas Tech,Real Estate,2019,10,,,,TX
Texas Tech,Professional Services,2004,1,1166,1331,.87603307,TX
Texas Tech,Professional Services,2004,5,1292,1583,.81617182,TX
Texas Tech,Professional Services,2004,10,1193,1475,.80881357,TX
Texas Tech,Professional Services,2007,1,1137,1279,.88897574,TX
Texas Tech,Professional Services,2007,5,1369,1605,.85295951,TX
Texas Tech,Professional Services,2007,10,1247,1564,.79731458,TX
Texas Tech,Professional Services,2010,1,1029,1159,.88783431,TX
Texas Tech,Professional Services,2010,5,1513,1840,.82228261,TX
Texas Tech,Professional Services,2010,10,1394,1740,.80114943,TX
Texas Tech,Professional Services,2013,1,1378,1541,.89422452,TX
Texas Tech,Professional Services,2013,5,1623,1945,.83444732,TX
Texas Tech,Professional Services,2013,10,,,,TX
Texas Tech,Professional Services,2016,1,1746,1953,.89400923,TX
Texas Tech,Professional Services,2016,5,2054,2459,.8352989,TX
