institution_cat,industry_cat,grad_cohort,horizon,emp_instate_,emp_n_,SI_by_cohort,state
Oregon State,Mining,2007,5,3,9,.33333334,OR
Oregon State,Mining,2007,10,1,3,.33333334,OR
Oregon State,Mining,2010,1,0,0,,OR
Oregon State,Mining,2010,5,1,2,.5,OR
Oregon State,Mining,2010,10,1,3,.33333334,OR
Oregon State,Mining,2013,1,1,3,.33333334,OR
Oregon State,Mining,2013,5,2,3,.66666669,OR
Oregon State,Mining,2013,10,,,,OR
Oregon State,Mining,2016,1,0,2,0,OR
Oregon State,Mining,2016,5,0,0,,OR
Oregon State,Mining,2016,10,,,,OR
Oregon State,Mining,2019,1,1,4,.25,OR
Oregon State,Mining,2019,5,,,,OR
Oregon State,Mining,2019,10,,,,OR
Oregon State,Other Services,2004,1,99,126,.78571427,OR
Oregon State,Other Services,2004,5,97,143,.67832166,OR
Oregon State,Other Services,2004,10,92,128,.71875,OR
Oregon State,Other Services,2007,1,84,104,.80769229,OR
Oregon State,Other Services,2007,5,86,105,.81904763,OR
Oregon State,Other Services,2007,10,95,118,.80508476,OR
Oregon State,Other Services,2010,1,109,133,.81954885,OR
Oregon State,Other Services,2010,5,117,173,.67630059,OR
Oregon State,Other Services,2010,10,113,163,.69325155,OR
Oregon State,Other Services,2013,1,128,184,.69565219,OR
Oregon State,Other Services,2013,5,128,196,.65306121,OR
Oregon State,Other Services,2013,10,,,,OR
Oregon State,Other Services,2016,1,184,248,.74193549,OR
Oregon State,Other Services,2016,5,195,275,.70909089,OR
Oregon State,Other Services,2016,10,,,,OR
Oregon State,Other Services,2019,1,182,247,.7368421,OR
Oregon State,Other Services,2019,5,,,,OR
Oregon State,Other Services,2019,10,,,,OR
Oregon State,Professional Services,2004,1,578,830,.69638556,OR
Oregon State,Professional Services,2004,5,560,915,.61202186,OR
Oregon State,Professional Services,2004,10,568,919,.61806309,OR
Oregon State,Professional Services,2007,1,534,732,.72950822,OR
Oregon State,Professional Services,2007,5,590,918,.64270151,OR
Oregon State,Professional Services,2007,10,565,864,.65393519,OR
Oregon State,Professional Services,2010,1,599,806,.74317616,OR
Oregon State,Professional Services,2010,5,744,1128,.65957445,OR
Oregon State,Professional Services,2010,10,654,1132,.57773852,OR
Oregon State,Professional Services,2013,1,791,1214,.65156507,OR
Oregon State,Professional Services,2013,5,871,1465,.59453923,OR
Oregon State,Professional Services,2013,10,,,,OR
Oregon State,Professional Services,2016,1,985,1676,.58770883,OR
Oregon State,Professional Services,2016,5,1027,2016,.50942463,OR
Oregon State,Professional Services,2016,10,,,,OR
Oregon State,Professional Services,2019,1,1158,2146,.5396086,OR
Oregon State,Professional Services,2019,5,,,,OR
Oregon State,Professional Services,2019,10,,,,OR
Oregon State,Public Admin,2004,1,293,423,.69267142,OR
Oregon State,Public Admin,2004,5,393,555,.70810813,OR
Oregon State,Public Admin,2004,10,384,551,.69691467,OR
Oregon State,Public Admin,2007,1,285,400,.71249998,OR
Oregon State,Public Admin,2007,5,329,468,.70299143,OR
Oregon State,Public Admin,2007,10,374,538,.6951673,OR
Oregon State,Public Admin,2010,1,215,342,.62865496,OR
Oregon State,Public Admin,2010,5,344,544,.63235295,OR
Oregon State,Public Admin,2010,10,406,642,.63239872,OR
Oregon State,Public Admin,2013,1,280,445,.62921351,OR
Oregon State,Public Admin,2013,5,411,655,.62748092,OR
Oregon State,Public Admin,2013,10,,,,OR
Oregon State,Public Admin,2016,1,306,539,.56771797,OR
Oregon State,Public Admin,2016,5,451,808,.55816829,OR
Oregon State,Public Admin,2016,10,,,,OR
Oregon State,Public Admin,2019,1,301,575,.52347827,OR
Oregon State,Public Admin,2019,5,,,,OR
Oregon State,Public Admin,2019,10,,,,OR
Oregon State,Real Estate,2004,1,80,99,.80808079,OR
Oregon State,Real Estate,2004,5,49,64,.765625,OR
Oregon State,Real Estate,2004,10,44,60,.73333335,OR
Oregon State,Real Estate,2007,1,71,76,.93421054,OR
Oregon State,Real Estate,2007,5,39,56,.6964286,OR
Oregon State,Real Estate,2007,10,47,61,.77049178,OR
Oregon State,Real Estate,2010,1,45,61,.73770493,OR
Oregon State,Real Estate,2010,5,77,98,.78571427,OR
Oregon State,Real Estate,2010,10,61,86,.70930231,OR
Oregon State,Real Estate,2013,1,91,119,.7647059,OR
Oregon State,Real Estate,2013,5,94,130,.72307694,OR
Oregon State,Real Estate,2013,10,,,,OR
Oregon State,Real Estate,2016,1,69,113,.61061949,OR
Oregon State,Real Estate,2016,5,85,141,.60283691,OR
Oregon State,Real Estate,2016,10,,,,OR
Oregon State,Real Estate,2019,1,95,143,.66433567,OR
Oregon State,Real Estate,2019,5,,,,OR
Oregon State,Real Estate,2019,10,,,,OR
Oregon State,Retail,2004,1,520,719,.72322673,OR
Oregon State,Retail,2004,5,304,495,.6141414,OR
Oregon State,Retail,2004,10,240,423,.5673759,OR
Oregon State,Retail,2007,1,465,599,.77629381,OR
Oregon State,Retail,2007,5,327,499,.65531063,OR
Oregon State,Retail,2007,10,218,385,.56623375,OR
Oregon State,Retail,2010,1,526,692,.76011562,OR
Oregon State,Retail,2010,5,342,549,.62295079,OR
Oregon State,Retail,2010,10,220,394,.55837566,OR
Oregon State,Retail,2013,1,532,724,.73480666,OR
Oregon State,Retail,2013,5,374,607,.61614496,OR
Oregon State,Retail,2013,10,,,,OR
Oregon State,Retail,2016,1,538,820,.65609753,OR
Oregon State,Retail,2016,5,332,607,.54695225,OR
Oregon State,Retail,2016,10,,,,OR
Oregon State,Retail,2019,1,504,826,.61016947,OR
Oregon State,Retail,2019,5,,,,OR
Oregon State,Retail,2019,10,,,,OR
Oregon State,Transportation,2004,1,73,94,.77659577,OR
Oregon State,Transportation,2004,5,67,95,.70526314,OR
Oregon State,Transportation,2004,10,61,87,.7011494,OR
Oregon State,Transportation,2007,1,55,81,.67901236,OR
Oregon State,Transportation,2007,5,51,77,.66233766,OR
Oregon State,Transportation,2007,10,51,84,.60714287,OR
Oregon State,Transportation,2010,1,43,64,.671875,OR
Oregon State,Transportation,2010,5,56,91,.61538464,OR
Oregon State,Transportation,2010,10,75,116,.64655173,OR
Oregon State,Transportation,2013,1,62,85,.72941178,OR
Oregon State,Transportation,2013,5,94,154,.61038959,OR
Oregon State,Transportation,2013,10,,,,OR
Oregon State,Transportation,2016,1,111,165,.67272729,OR
Oregon State,Transportation,2016,5,119,205,.58048779,OR
Oregon State,Transportation,2016,10,,,,OR
Oregon State,Transportation,2019,1,144,203,.70935959,OR
Oregon State,Transportation,2019,5,,,,OR
Oregon State,Transportation,2019,10,,,,OR
Oregon State,Utilities,2004,1,9,16,.5625,OR
Oregon State,Utilities,2004,5,20,34,.58823532,OR
Oregon State,Utilities,2004,10,28,39,.71794873,OR
Oregon State,Utilities,2007,1,11,20,.55000001,OR
Oregon State,Utilities,2007,5,20,31,.64516127,OR
Oregon State,Utilities,2007,10,34,50,.68000001,OR
Oregon State,Utilities,2010,1,11,15,.73333335,OR
Oregon State,Utilities,2010,5,14,28,.5,OR
Oregon State,Utilities,2010,10,26,32,.8125,OR
Oregon State,Utilities,2013,1,16,26,.61538464,OR
Oregon State,Utilities,2013,5,28,40,.69999999,OR
Oregon State,Utilities,2013,10,,,,OR
Oregon State,Utilities,2016,1,16,32,.5,OR
Oregon State,Utilities,2016,5,30,50,.60000002,OR
Oregon State,Utilities,2016,10,,,,OR
Oregon State,Utilities,2019,1,22,36,.6111111,OR
Oregon State,Utilities,2019,5,,,,OR
Oregon State,Utilities,2019,10,,,,OR
Oregon State,Wholesale,2004,1,206,282,.73049647,OR
Oregon State,Wholesale,2004,5,231,341,.67741936,OR
Oregon State,Wholesale,2004,10,208,309,.67313915,OR
Oregon State,Wholesale,2007,1,199,259,.76833975,OR
Oregon State,Wholesale,2007,5,213,307,.69381106,OR
Oregon State,Wholesale,2007,10,204,292,.69863015,OR
Oregon State,Wholesale,2010,1,191,263,.72623575,OR
Oregon State,Wholesale,2010,5,256,357,.71708685,OR
Oregon State,Wholesale,2010,10,238,361,.65927976,OR
Oregon State,Wholesale,2013,1,235,333,.7057057,OR
Oregon State,Wholesale,2013,5,301,459,.6557734,OR
Oregon State,Wholesale,2013,10,,,,OR
Oregon State,Wholesale,2016,1,286,449,.63697106,OR
Oregon State,Wholesale,2016,5,339,533,.63602251,OR
Oregon State,Wholesale,2016,10,,,,OR
Oregon State,Wholesale,2019,1,295,489,.60327196,OR
Oregon State,Wholesale,2019,5,,,,OR
Oregon State,Wholesale,2019,10,,,,OR
Oregon Tech,Admin/Waste,2004,1,28,41,.68292683,OR
Oregon Tech,Admin/Waste,2004,5,15,26,.57692307,OR
Oregon Tech,Admin/Waste,2004,10,10,24,.41666666,OR
Oregon Tech,Admin/Waste,2007,1,16,35,.45714286,OR
Oregon Tech,Admin/Waste,2007,5,14,31,.45161289,OR
Oregon Tech,Admin/Waste,2007,10,7,22,.31818181,OR
Oregon Tech,Admin/Waste,2010,1,31,35,.88571429,OR
Oregon Tech,Admin/Waste,2010,5,18,36,.5,OR
Oregon Tech,Admin/Waste,2010,10,12,32,.375,OR
Oregon Tech,Admin/Waste,2013,1,39,53,.73584908,OR
Oregon Tech,Admin/Waste,2013,5,16,36,.44444445,OR
Oregon Tech,Admin/Waste,2013,10,,,,OR
Oregon Tech,Admin/Waste,2016,1,48,71,.67605633,OR
Oregon Tech,Admin/Waste,2016,5,34,75,.45333335,OR
Oregon Tech,Admin/Waste,2016,10,,,,OR
Oregon Tech,Admin/Waste,2019,1,49,81,.60493827,OR
Oregon Tech,Admin/Waste,2019,5,,,,OR
Oregon Tech,Admin/Waste,2019,10,,,,OR
Oregon Tech,Agriculture,2004,1,2,2,1,OR
Oregon Tech,Agriculture,2004,5,2,2,1,OR
Oregon Tech,Agriculture,2004,10,0,1,0,OR
Oregon Tech,Agriculture,2007,1,9,9,1,OR
Oregon Tech,Agriculture,2007,5,2,4,.5,OR
Oregon Tech,Agriculture,2007,10,2,4,.5,OR
Oregon Tech,Agriculture,2010,1,2,2,1,OR
Oregon Tech,Agriculture,2010,5,2,2,1,OR
Oregon Tech,Agriculture,2010,10,5,9,.55555558,OR
Oregon Tech,Agriculture,2013,1,1,1,1,OR
Oregon Tech,Agriculture,2013,5,0,0,,OR
Oregon Tech,Agriculture,2013,10,,,,OR
Oregon Tech,Agriculture,2016,1,2,5,.40000001,OR
Oregon Tech,Agriculture,2016,5,6,6,1,OR
Oregon Tech,Agriculture,2016,10,,,,OR
Oregon Tech,Agriculture,2019,1,3,4,.75,OR
Oregon Tech,Agriculture,2019,5,,,,OR
Oregon Tech,Agriculture,2019,10,,,,OR
Oregon Tech,Arts/Entertainment,2004,1,4,5,.80000001,OR
Oregon Tech,Arts/Entertainment,2004,5,2,3,.66666669,OR
Oregon Tech,Arts/Entertainment,2004,10,4,9,.44444445,OR
Oregon Tech,Arts/Entertainment,2007,1,3,6,.5,OR
Oregon Tech,Arts/Entertainment,2007,5,4,5,.80000001,OR
Oregon Tech,Arts/Entertainment,2007,10,4,11,.36363637,OR
Oregon Tech,Arts/Entertainment,2010,1,2,3,.66666669,OR
Oregon Tech,Arts/Entertainment,2010,5,4,9,.44444445,OR
Oregon Tech,Arts/Entertainment,2010,10,4,8,.5,OR
Oregon Tech,Arts/Entertainment,2013,1,2,3,.66666669,OR
Oregon Tech,Arts/Entertainment,2013,5,3,5,.60000002,OR
Oregon Tech,Arts/Entertainment,2013,10,,,,OR
Oregon Tech,Arts/Entertainment,2016,1,7,11,.63636363,OR
Oregon Tech,Arts/Entertainment,2016,5,3,11,.27272728,OR
Oregon Tech,Arts/Entertainment,2016,10,,,,OR
Oregon Tech,Arts/Entertainment,2019,1,2,6,.33333334,OR
Oregon Tech,Arts/Entertainment,2019,5,,,,OR
Oregon Tech,Arts/Entertainment,2019,10,,,,OR
Oregon Tech,Construction,2004,1,4,14,.2857143,OR
Oregon Tech,Construction,2004,5,10,22,.45454547,OR
Oregon Tech,Construction,2004,10,10,25,.40000001,OR
Oregon Tech,Construction,2007,1,14,24,.58333331,OR
Oregon Tech,Construction,2007,5,19,33,.57575756,OR
Oregon Tech,Construction,2007,10,18,35,.51428574,OR
Oregon Tech,Construction,2010,1,18,27,.66666669,OR
Oregon Tech,Construction,2010,5,24,29,.82758623,OR
Oregon Tech,Construction,2010,10,26,42,.61904764,OR
Oregon Tech,Construction,2013,1,17,24,.70833331,OR
Oregon Tech,Construction,2013,5,19,28,.6785714,OR
Oregon Tech,Construction,2013,10,,,,OR
Oregon Tech,Construction,2016,1,23,41,.56097561,OR
Oregon Tech,Construction,2016,5,39,59,.66101694,OR
Oregon Tech,Construction,2016,10,,,,OR
Oregon Tech,Construction,2019,1,26,42,.61904764,OR
Oregon Tech,Construction,2019,5,,,,OR
Oregon Tech,Construction,2019,10,,,,OR
Oregon Tech,Education,2004,1,46,69,.66666669,OR
Oregon Tech,Education,2004,5,57,85,.67058825,OR
Oregon Tech,Education,2004,10,62,91,.6813187,OR
Oregon Tech,Education,2007,1,37,71,.52112675,OR
Oregon Tech,Education,2007,5,44,88,.5,OR
Oregon Tech,Education,2007,10,43,86,.5,OR
Oregon Tech,Education,2010,1,43,67,.64179105,OR
Oregon Tech,Education,2010,5,42,83,.50602412,OR
Oregon Tech,Education,2010,10,48,96,.5,OR
Oregon Tech,Education,2013,1,44,78,.56410259,OR
Oregon Tech,Education,2013,5,44,79,.55696201,OR
Oregon Tech,Education,2013,10,,,,OR
Oregon Tech,Education,2016,1,50,82,.60975611,OR
Oregon Tech,Education,2016,5,58,124,.46774194,OR
Oregon Tech,Education,2016,10,,,,OR
Oregon Tech,Education,2019,1,50,98,.51020408,OR
Oregon Tech,Education,2019,5,,,,OR
Oregon Tech,Education,2019,10,,,,OR
Oregon Tech,Finance,2004,1,11,21,.52380955,OR
Oregon Tech,Finance,2004,5,19,21,.90476191,OR
Oregon Tech,Finance,2004,10,16,35,.45714286,OR
Oregon Tech,Finance,2007,1,9,14,.64285713,OR
Oregon Tech,Finance,2007,5,16,20,.80000001,OR
Oregon Tech,Finance,2007,10,15,27,.55555558,OR
Oregon Tech,Finance,2010,1,9,13,.69230771,OR
Oregon Tech,Finance,2010,5,6,12,.5,OR
Oregon Tech,Finance,2010,10,12,22,.54545456,OR
Oregon Tech,Finance,2013,1,21,28,.75,OR
Oregon Tech,Finance,2013,5,22,26,.84615386,OR
Oregon Tech,Finance,2013,10,,,,OR
Oregon Tech,Finance,2016,1,15,22,.68181819,OR
Oregon Tech,Finance,2016,5,29,35,.82857144,OR
Oregon Tech,Finance,2016,10,,,,OR
Oregon Tech,Finance,2019,1,21,41,.51219511,OR
Oregon Tech,Finance,2019,5,,,,OR
Oregon Tech,Finance,2019,10,,,,OR
Oregon Tech,Food/Hospitality,2004,1,7,13,.53846157,OR
Oregon Tech,Food/Hospitality,2004,5,5,10,.5,OR
Oregon Tech,Food/Hospitality,2004,10,1,13,.07692308,OR
Oregon Tech,Food/Hospitality,2007,1,2,10,.2,OR
Oregon Tech,Food/Hospitality,2007,5,4,13,.30769232,OR
Oregon Tech,Food/Hospitality,2007,10,6,18,.33333334,OR
Oregon Tech,Food/Hospitality,2010,1,8,11,.72727275,OR
Oregon Tech,Food/Hospitality,2010,5,8,13,.61538464,OR
Oregon Tech,Food/Hospitality,2010,10,8,19,.42105263,OR
Oregon Tech,Food/Hospitality,2013,1,7,11,.63636363,OR
Oregon Tech,Food/Hospitality,2013,5,5,20,.25,OR
Oregon Tech,Food/Hospitality,2013,10,,,,OR
Oregon Tech,Food/Hospitality,2016,1,14,20,.69999999,OR
Oregon Tech,Food/Hospitality,2016,5,6,26,.23076923,OR
Oregon Tech,Food/Hospitality,2016,10,,,,OR
Oregon Tech,Food/Hospitality,2019,1,11,28,.39285713,OR
Oregon Tech,Food/Hospitality,2019,5,,,,OR
Oregon Tech,Food/Hospitality,2019,10,,,,OR
Oregon Tech,Health Care,2004,1,253,397,.63727957,OR
Oregon Tech,Health Care,2004,5,241,389,.61953729,OR
Oregon Tech,Health Care,2004,10,243,401,.60598505,OR
Oregon Tech,Health Care,2007,1,324,541,.59889096,OR
Oregon Tech,Health Care,2007,5,317,540,.58703703,OR
Oregon Tech,Health Care,2007,10,277,482,.57468879,OR
Oregon Tech,Health Care,2010,1,354,609,.58128077,OR
Oregon Tech,Health Care,2010,5,364,630,.5777778,OR
Oregon Tech,Health Care,2010,10,315,565,.55752212,OR
Oregon Tech,Health Care,2013,1,455,733,.62073672,OR
Oregon Tech,Health Care,2013,5,429,697,.61549497,OR
Oregon Tech,Health Care,2013,10,,,,OR
Oregon Tech,Health Care,2016,1,498,806,.61786598,OR
Oregon Tech,Health Care,2016,5,436,750,.58133334,OR
Oregon Tech,Health Care,2016,10,,,,OR
Oregon Tech,Health Care,2019,1,450,821,.54811203,OR
Oregon Tech,Health Care,2019,5,,,,OR
Oregon Tech,Health Care,2019,10,,,,OR
Oregon Tech,Information,2004,1,22,29,.75862068,OR
Oregon Tech,Information,2004,5,17,26,.65384614,OR
Oregon Tech,Information,2004,10,24,46,.52173913,OR
Oregon Tech,Information,2007,1,21,30,.69999999,OR
Oregon Tech,Information,2007,5,29,37,.78378379,OR
Oregon Tech,Information,2007,10,27,34,.79411763,OR
Oregon Tech,Information,2010,1,15,20,.75,OR
Oregon Tech,Information,2010,5,21,31,.67741936,OR
Oregon Tech,Information,2010,10,19,38,.5,OR
Oregon Tech,Information,2013,1,21,24,.875,OR
Oregon Tech,Information,2013,5,20,30,.66666669,OR
Oregon Tech,Information,2013,10,,,,OR
Oregon Tech,Information,2016,1,44,45,.97777778,OR
Oregon Tech,Information,2016,5,31,49,.63265306,OR
Oregon Tech,Information,2016,10,,,,OR
Oregon Tech,Information,2019,1,22,38,.57894737,OR
Oregon Tech,Information,2019,5,,,,OR
Oregon Tech,Information,2019,10,,,,OR
Oregon Tech,Management,2004,1,26,27,.96296299,OR
Oregon Tech,Management,2004,5,22,26,.84615386,OR
Oregon Tech,Management,2004,10,24,32,.75,OR
Oregon Tech,Management,2007,1,20,24,.83333331,OR
Oregon Tech,Management,2007,5,25,36,.69444442,OR
Oregon Tech,Management,2007,10,26,34,.7647059,OR
Oregon Tech,Management,2010,1,27,30,.89999998,OR
Oregon Tech,Management,2010,5,38,39,.97435898,OR
Oregon Tech,Management,2010,10,37,42,.88095236,OR
Oregon Tech,Management,2013,1,23,26,.88461536,OR
Oregon Tech,Management,2013,5,29,35,.82857144,OR
Oregon Tech,Management,2013,10,,,,OR
Oregon Tech,Management,2016,1,26,32,.8125,OR
Oregon Tech,Management,2016,5,28,37,.75675678,OR
Oregon Tech,Management,2016,10,,,,OR
Oregon Tech,Management,2019,1,26,38,.68421054,OR
Oregon Tech,Management,2019,5,,,,OR
Oregon Tech,Management,2019,10,,,,OR
Oregon Tech,Manufacturing,2004,1,135,269,.50185871,OR
Oregon Tech,Manufacturing,2004,5,118,233,.50643778,OR
Oregon Tech,Manufacturing,2004,10,114,224,.5089286,OR
Oregon Tech,Manufacturing,2007,1,103,201,.51243782,OR
Oregon Tech,Manufacturing,2007,5,115,213,.53990608,OR
Oregon Tech,Manufacturing,2007,10,107,226,.47345132,OR
Oregon Tech,Manufacturing,2010,1,126,212,.59433961,OR
Oregon Tech,Manufacturing,2010,5,120,192,.625,OR
Oregon Tech,Manufacturing,2010,10,102,182,.56043959,OR
Oregon Tech,Manufacturing,2013,1,124,193,.64248705,OR
Oregon Tech,Manufacturing,2013,5,118,195,.60512823,OR
Oregon Tech,Manufacturing,2013,10,,,,OR
Oregon Tech,Manufacturing,2016,1,175,288,.6076389,OR
Oregon Tech,Manufacturing,2016,5,171,282,.60638297,OR
Oregon Tech,Manufacturing,2016,10,,,,OR
Oregon Tech,Manufacturing,2019,1,157,263,.59695816,OR
Oregon Tech,Manufacturing,2019,5,,,,OR
Oregon Tech,Manufacturing,2019,10,,,,OR
Oregon Tech,Mining,2004,1,0,0,,OR
Oregon Tech,Mining,2004,5,0,0,,OR
Oregon Tech,Mining,2004,10,0,0,,OR
Oregon Tech,Mining,2007,1,0,0,,OR
Oregon Tech,Mining,2007,5,2,2,1,OR
Oregon Tech,Mining,2007,10,1,3,.33333334,OR
Oregon Tech,Mining,2010,1,0,0,,OR
Oregon Tech,Mining,2010,5,0,0,,OR
Oregon Tech,Mining,2010,10,0,1,0,OR
Oregon Tech,Mining,2013,1,0,0,,OR
Oregon Tech,Mining,2013,5,0,1,0,OR
Oregon Tech,Mining,2013,10,,,,OR
Oregon Tech,Mining,2016,1,0,0,,OR
Oregon Tech,Mining,2016,5,0,0,,OR
Oregon Tech,Mining,2016,10,,,,OR
Oregon Tech,Mining,2019,1,1,1,1,OR
Oregon Tech,Mining,2019,5,,,,OR
Oregon Tech,Mining,2019,10,,,,OR
Oregon Tech,Other Services,2004,1,4,4,1,OR
Oregon Tech,Other Services,2004,5,8,10,.80000001,OR
Oregon Tech,Other Services,2004,10,2,5,.40000001,OR
Oregon Tech,Other Services,2007,1,0,2,0,OR
Oregon Tech,Other Services,2007,5,6,10,.60000002,OR
Oregon Tech,Other Services,2007,10,6,11,.54545456,OR
Oregon Tech,Other Services,2010,1,3,3,1,OR
Oregon Tech,Other Services,2010,5,5,8,.625,OR
Oregon Tech,Other Services,2010,10,8,18,.44444445,OR
Oregon Tech,Other Services,2013,1,2,3,.66666669,OR
Oregon Tech,Other Services,2013,5,3,8,.375,OR
Oregon Tech,Other Services,2013,10,,,,OR
Oregon Tech,Other Services,2016,1,15,17,.88235295,OR
Oregon Tech,Other Services,2016,5,21,25,.83999997,OR
Oregon Tech,Other Services,2016,10,,,,OR
Oregon Tech,Other Services,2019,1,12,19,.63157892,OR
Oregon Tech,Other Services,2019,5,,,,OR
Oregon Tech,Other Services,2019,10,,,,OR
Oregon Tech,Professional Services,2004,1,72,111,.64864862,OR
Oregon Tech,Professional Services,2004,5,63,126,.5,OR
Oregon Tech,Professional Services,2004,10,59,120,.49166667,OR
Oregon Tech,Professional Services,2007,1,57,97,.58762884,OR
Oregon Tech,Professional Services,2007,5,53,94,.56382978,OR
Oregon Tech,Professional Services,2007,10,43,78,.55128205,OR
Oregon Tech,Professional Services,2010,1,97,128,.7578125,OR
Oregon Tech,Professional Services,2010,5,112,157,.71337581,OR
Oregon Tech,Professional Services,2010,10,100,164,.60975611,OR
Oregon Tech,Professional Services,2013,1,114,168,.6785714,OR
Oregon Tech,Professional Services,2013,5,102,155,.65806454,OR
Oregon Tech,Professional Services,2013,10,,,,OR
Oregon Tech,Professional Services,2016,1,137,206,.66504854,OR
Oregon Tech,Professional Services,2016,5,121,195,.62051284,OR
Oregon Tech,Professional Services,2016,10,,,,OR
Oregon Tech,Professional Services,2019,1,132,222,.5945946,OR
Oregon Tech,Professional Services,2019,5,,,,OR
Oregon Tech,Professional Services,2019,10,,,,OR
Oregon Tech,Public Admin,2004,1,26,44,.59090906,OR
Oregon Tech,Public Admin,2004,5,37,58,.63793105,OR
Oregon Tech,Public Admin,2004,10,32,67,.47761193,OR
Oregon Tech,Public Admin,2007,1,23,52,.44230768,OR
Oregon Tech,Public Admin,2007,5,19,46,.41304347,OR
Oregon Tech,Public Admin,2007,10,28,53,.52830189,OR
Oregon Tech,Public Admin,2010,1,13,29,.44827586,OR
Oregon Tech,Public Admin,2010,5,30,58,.51724136,OR
Oregon Tech,Public Admin,2010,10,39,77,.50649351,OR
Oregon Tech,Public Admin,2013,1,21,31,.67741936,OR
Oregon Tech,Public Admin,2013,5,30,48,.625,OR
Oregon Tech,Public Admin,2013,10,,,,OR
Oregon Tech,Public Admin,2016,1,26,50,.51999998,OR
Oregon Tech,Public Admin,2016,5,39,70,.55714285,OR
Oregon Tech,Public Admin,2016,10,,,,OR
Oregon Tech,Public Admin,2019,1,28,57,.49122807,OR
Oregon Tech,Public Admin,2019,5,,,,OR
Oregon Tech,Public Admin,2019,10,,,,OR
Oregon Tech,Real Estate,2004,1,1,5,.2,OR
Oregon Tech,Real Estate,2004,5,2,2,1,OR
Oregon Tech,Real Estate,2004,10,2,6,.33333334,OR
Oregon Tech,Real Estate,2007,1,2,2,1,OR
Oregon Tech,Real Estate,2007,5,1,5,.2,OR
Oregon Tech,Real Estate,2007,10,6,12,.5,OR
Oregon Tech,Real Estate,2010,1,1,2,.5,OR
Oregon Tech,Real Estate,2010,5,3,4,.75,OR
Oregon Tech,Real Estate,2010,10,3,11,.27272728,OR
Oregon Tech,Real Estate,2013,1,0,1,0,OR
Oregon Tech,Real Estate,2013,5,8,10,.80000001,OR
Oregon Tech,Real Estate,2013,10,,,,OR
Oregon Tech,Real Estate,2016,1,2,2,1,OR
Oregon Tech,Real Estate,2016,5,6,11,.54545456,OR
Oregon Tech,Real Estate,2016,10,,,,OR
Oregon Tech,Real Estate,2019,1,2,12,.16666667,OR
Oregon Tech,Real Estate,2019,5,,,,OR
Oregon Tech,Real Estate,2019,10,,,,OR
Oregon Tech,Retail,2004,1,18,27,.66666669,OR
Oregon Tech,Retail,2004,5,21,28,.75,OR
Oregon Tech,Retail,2004,10,7,30,.23333333,OR
Oregon Tech,Retail,2007,1,12,23,.52173913,OR
Oregon Tech,Retail,2007,5,13,28,.4642857,OR
Oregon Tech,Retail,2007,10,19,43,.44186047,OR
Oregon Tech,Retail,2010,1,19,30,.63333333,OR
Oregon Tech,Retail,2010,5,14,29,.48275861,OR
Oregon Tech,Retail,2010,10,12,33,.36363637,OR
Oregon Tech,Retail,2013,1,11,19,.57894737,OR
Oregon Tech,Retail,2013,5,9,24,.375,OR
Oregon Tech,Retail,2013,10,,,,OR
Oregon Tech,Retail,2016,1,22,39,.56410259,OR
Oregon Tech,Retail,2016,5,16,44,.36363637,OR
Oregon Tech,Retail,2016,10,,,,OR
Oregon Tech,Retail,2019,1,20,33,.60606062,OR
Oregon Tech,Retail,2019,5,,,,OR
Oregon Tech,Retail,2019,10,,,,OR
Oregon Tech,Transportation,2004,1,1,1,1,OR
Oregon Tech,Transportation,2004,5,7,7,1,OR
Oregon Tech,Transportation,2004,10,8,8,1,OR
Oregon Tech,Transportation,2007,1,6,8,.75,OR
Oregon Tech,Transportation,2007,5,2,8,.25,OR
Oregon Tech,Transportation,2007,10,13,22,.59090906,OR
Oregon Tech,Transportation,2010,1,2,10,.2,OR
Oregon Tech,Transportation,2010,5,2,4,.5,OR
Oregon Tech,Transportation,2010,10,8,20,.40000001,OR
Oregon Tech,Transportation,2013,1,0,0,,OR
Oregon Tech,Transportation,2013,5,4,5,.80000001,OR
Oregon Tech,Transportation,2013,10,,,,OR
Oregon Tech,Transportation,2016,1,7,8,.875,OR
Oregon Tech,Transportation,2016,5,10,16,.625,OR
Oregon Tech,Transportation,2016,10,,,,OR
Oregon Tech,Transportation,2019,1,8,17,.47058824,OR
Oregon Tech,Transportation,2019,5,,,,OR
Oregon Tech,Transportation,2019,10,,,,OR
Oregon Tech,Utilities,2004,1,0,0,,OR
Oregon Tech,Utilities,2004,5,0,4,0,OR
Oregon Tech,Utilities,2004,10,1,6,.16666667,OR
Oregon Tech,Utilities,2007,1,1,3,.33333334,OR
Oregon Tech,Utilities,2007,5,3,3,1,OR
Oregon Tech,Utilities,2007,10,3,5,.60000002,OR
Oregon Tech,Utilities,2010,1,3,4,.75,OR
Oregon Tech,Utilities,2010,5,7,8,.875,OR
Oregon Tech,Utilities,2010,10,10,19,.52631581,OR
Oregon Tech,Utilities,2013,1,4,4,1,OR
Oregon Tech,Utilities,2013,5,6,16,.375,OR
Oregon Tech,Utilities,2013,10,,,,OR
Oregon Tech,Utilities,2016,1,8,14,.5714286,OR
Oregon Tech,Utilities,2016,5,10,18,.55555558,OR
Oregon Tech,Utilities,2016,10,,,,OR
Oregon Tech,Utilities,2019,1,2,6,.33333334,OR
Oregon Tech,Utilities,2019,5,,,,OR
