institution_cat,industry_cat,grad_cohort,horizon,emp_instate_,emp_n_,SI_by_cohort,state
Fort Lewis,Health Care,2019,10,,,,CO
Fort Lewis,Arts/Entertainment,2004,1,34,42,.80952382,CO
Fort Lewis,Arts/Entertainment,2004,5,16,23,.69565219,CO
Fort Lewis,Arts/Entertainment,2004,10,22,27,.81481481,CO
Fort Lewis,Arts/Entertainment,2007,1,29,33,.87878788,CO
Fort Lewis,Arts/Entertainment,2007,5,35,44,.79545456,CO
Fort Lewis,Arts/Entertainment,2007,10,22,28,.78571427,CO
Fort Lewis,Arts/Entertainment,2010,1,23,33,.69696969,CO
Fort Lewis,Arts/Entertainment,2010,5,39,48,.8125,CO
Fort Lewis,Arts/Entertainment,2010,10,35,39,.8974359,CO
Fort Lewis,Arts/Entertainment,2013,1,28,39,.71794873,CO
Fort Lewis,Arts/Entertainment,2013,5,30,33,.90909094,CO
Fort Lewis,Arts/Entertainment,2013,10,,,,CO
Fort Lewis,Arts/Entertainment,2016,1,34,46,.73913044,CO
Fort Lewis,Arts/Entertainment,2016,5,19,36,.52777779,CO
Fort Lewis,Arts/Entertainment,2016,10,,,,CO
Fort Lewis,Arts/Entertainment,2019,1,38,40,.94999999,CO
Fort Lewis,Arts/Entertainment,2019,5,,,,CO
Fort Lewis,Arts/Entertainment,2019,10,,,,CO
Fort Lewis,Food/Hospitality,2004,1,115,164,.7012195,CO
Fort Lewis,Food/Hospitality,2004,5,45,112,.4017857,CO
Fort Lewis,Food/Hospitality,2004,10,30,74,.4054054,CO
Fort Lewis,Food/Hospitality,2007,1,138,193,.7150259,CO
Fort Lewis,Food/Hospitality,2007,5,77,136,.56617647,CO
Fort Lewis,Food/Hospitality,2007,10,35,84,.41666666,CO
Fort Lewis,Food/Hospitality,2010,1,125,182,.68681318,CO
Fort Lewis,Food/Hospitality,2010,5,79,159,.49685535,CO
Fort Lewis,Food/Hospitality,2010,10,33,82,.40243903,CO
Fort Lewis,Food/Hospitality,2013,1,144,185,.77837837,CO
Fort Lewis,Food/Hospitality,2013,5,64,110,.58181816,CO
Fort Lewis,Food/Hospitality,2013,10,,,,CO
Fort Lewis,Food/Hospitality,2016,1,162,217,.74654377,CO
Fort Lewis,Food/Hospitality,2016,5,54,145,.37241378,CO
Fort Lewis,Food/Hospitality,2016,10,,,,CO
Fort Lewis,Food/Hospitality,2019,1,88,136,.64705884,CO
Fort Lewis,Food/Hospitality,2019,5,,,,CO
Fort Lewis,Food/Hospitality,2019,10,,,,CO
Fort Lewis,Other Services,2004,1,14,27,.51851851,CO
Fort Lewis,Other Services,2004,5,16,21,.76190478,CO
Fort Lewis,Other Services,2004,10,2,8,.25,CO
Fort Lewis,Other Services,2007,1,11,15,.73333335,CO
Fort Lewis,Other Services,2007,5,16,33,.4848485,CO
Fort Lewis,Other Services,2007,10,12,23,.52173913,CO
Fort Lewis,Other Services,2010,1,14,23,.60869563,CO
Fort Lewis,Other Services,2010,5,16,28,.5714286,CO
Fort Lewis,Other Services,2010,10,11,22,.5,CO
Fort Lewis,Other Services,2013,1,12,24,.5,CO
Fort Lewis,Other Services,2013,5,21,26,.80769229,CO
Fort Lewis,Other Services,2013,10,,,,CO
Fort Lewis,Other Services,2016,1,28,37,.75675678,CO
Fort Lewis,Other Services,2016,5,9,24,.375,CO
Fort Lewis,Other Services,2016,10,,,,CO
Fort Lewis,Other Services,2019,1,12,26,.46153846,CO
Fort Lewis,Other Services,2019,5,,,,CO
Fort Lewis,Other Services,2019,10,,,,CO
Fort Lewis,Public Admin,2004,1,57,97,.58762884,CO
Fort Lewis,Public Admin,2004,5,67,109,.61467892,CO
Fort Lewis,Public Admin,2004,10,68,110,.61818182,CO
Fort Lewis,Public Admin,2007,1,74,90,.82222223,CO
Fort Lewis,Public Admin,2007,5,75,118,.63559324,CO
Fort Lewis,Public Admin,2007,10,83,131,.63358778,CO
Fort Lewis,Public Admin,2010,1,42,83,.50602412,CO
Fort Lewis,Public Admin,2010,5,78,139,.56115109,CO
Fort Lewis,Public Admin,2010,10,59,110,.53636366,CO
Fort Lewis,Public Admin,2013,1,49,91,.53846157,CO
Fort Lewis,Public Admin,2013,5,68,147,.46258503,CO
Fort Lewis,Public Admin,2013,10,,,,CO
Fort Lewis,Public Admin,2016,1,48,100,.47999999,CO
Fort Lewis,Public Admin,2016,5,53,138,.38405797,CO
Fort Lewis,Public Admin,2016,10,,,,CO
Fort Lewis,Public Admin,2019,1,39,76,.5131579,CO
Fort Lewis,Public Admin,2019,5,,,,CO
Fort Lewis,Public Admin,2019,10,,,,CO
Metro State Denver,Agriculture,2004,1,1,2,.5,CO
Metro State Denver,Agriculture,2004,5,0,1,0,CO
Metro State Denver,Agriculture,2004,10,7,12,.58333331,CO
Metro State Denver,Agriculture,2007,1,1,1,1,CO
Metro State Denver,Agriculture,2007,5,2,3,.66666669,CO
Metro State Denver,Agriculture,2007,10,5,6,.83333331,CO
Metro State Denver,Agriculture,2010,1,2,3,.66666669,CO
Metro State Denver,Agriculture,2010,5,4,6,.66666669,CO
Metro State Denver,Agriculture,2010,10,3,5,.60000002,CO
Metro State Denver,Agriculture,2013,1,4,6,.66666669,CO
Metro State Denver,Agriculture,2013,5,2,8,.25,CO
Metro State Denver,Agriculture,2013,10,,,,CO
Metro State Denver,Agriculture,2016,1,4,8,.5,CO
Metro State Denver,Agriculture,2016,5,1,2,.5,CO
Metro State Denver,Agriculture,2016,10,,,,CO
Metro State Denver,Agriculture,2019,1,3,8,.375,CO
Metro State Denver,Agriculture,2019,5,,,,CO
Metro State Denver,Agriculture,2019,10,,,,CO
Metro State Denver,Mining,2004,1,16,17,.94117647,CO
Metro State Denver,Mining,2004,5,24,25,.95999998,CO
Metro State Denver,Mining,2004,10,32,36,.8888889,CO
Metro State Denver,Mining,2007,1,15,15,1,CO
Metro State Denver,Mining,2007,5,26,29,.89655173,CO
Metro State Denver,Mining,2007,10,34,36,.94444442,CO
Metro State Denver,Mining,2010,1,27,29,.93103451,CO
Metro State Denver,Mining,2010,5,41,45,.91111112,CO
Metro State Denver,Mining,2010,10,33,38,.86842108,CO
Metro State Denver,Mining,2013,1,29,31,.93548387,CO
Metro State Denver,Mining,2013,5,38,42,.90476191,CO
Metro State Denver,Mining,2013,10,,,,CO
Metro State Denver,Mining,2016,1,24,26,.92307693,CO
Metro State Denver,Mining,2016,5,15,16,.9375,CO
Metro State Denver,Mining,2016,10,,,,CO
Metro State Denver,Mining,2019,1,11,14,.78571427,CO
Metro State Denver,Mining,2019,5,,,,CO
Metro State Denver,Mining,2019,10,,,,CO
Metro State Denver,Utilities,2004,1,6,6,1,CO
Metro State Denver,Utilities,2004,5,9,9,1,CO
Metro State Denver,Utilities,2004,10,8,10,.80000001,CO
Metro State Denver,Utilities,2007,1,5,7,.71428573,CO
Metro State Denver,Utilities,2007,5,10,10,1,CO
Metro State Denver,Utilities,2007,10,9,15,.60000002,CO
Metro State Denver,Utilities,2010,1,7,13,.53846157,CO
Metro State Denver,Utilities,2010,5,12,14,.85714287,CO
Metro State Denver,Utilities,2010,10,18,18,1,CO
Metro State Denver,Utilities,2013,1,2,3,.66666669,CO
Metro State Denver,Utilities,2013,5,22,22,1,CO
Metro State Denver,Utilities,2013,10,,,,CO
Metro State Denver,Utilities,2016,1,14,14,1,CO
Metro State Denver,Utilities,2016,5,22,22,1,CO
Metro State Denver,Utilities,2016,10,,,,CO
Metro State Denver,Utilities,2019,1,23,23,1,CO
Metro State Denver,Utilities,2019,5,,,,CO
Metro State Denver,Utilities,2019,10,,,,CO
Metro State Denver,Construction,2004,1,115,122,.94262296,CO
Metro State Denver,Construction,2004,5,83,97,.85567009,CO
Metro State Denver,Construction,2004,10,91,117,.77777779,CO
Metro State Denver,Construction,2007,1,93,102,.91176468,CO
Metro State Denver,Construction,2007,5,94,111,.84684682,CO
Metro State Denver,Construction,2007,10,143,165,.86666667,CO
Metro State Denver,Construction,2010,1,101,121,.83471072,CO
Metro State Denver,Construction,2010,5,145,180,.80555558,CO
Metro State Denver,Construction,2010,10,172,206,.83495146,CO
Metro State Denver,Construction,2013,1,165,183,.90163934,CO
Metro State Denver,Construction,2013,5,200,238,.84033614,CO
Metro State Denver,Construction,2013,10,,,,CO
Metro State Denver,Construction,2016,1,168,178,.94382024,CO
Metro State Denver,Construction,2016,5,181,215,.84186047,CO
Metro State Denver,Construction,2016,10,,,,CO
Metro State Denver,Construction,2019,1,162,196,.82653064,CO
Metro State Denver,Construction,2019,5,,,,CO
Metro State Denver,Construction,2019,10,,,,CO
Metro State Denver,Manufacturing,2004,1,137,152,.90131581,CO
Metro State Denver,Manufacturing,2004,5,129,178,.72471911,CO
Metro State Denver,Manufacturing,2004,10,131,186,.70430106,CO
Metro State Denver,Manufacturing,2007,1,118,135,.8740741,CO
Metro State Denver,Manufacturing,2007,5,134,181,.74033147,CO
Metro State Denver,Manufacturing,2007,10,160,245,.65306121,CO
Metro State Denver,Manufacturing,2010,1,136,176,.77272725,CO
Metro State Denver,Manufacturing,2010,5,171,230,.74347824,CO
Metro State Denver,Manufacturing,2010,10,170,244,.69672132,CO
Metro State Denver,Manufacturing,2013,1,181,219,.82648402,CO
Metro State Denver,Manufacturing,2013,5,238,313,.76038337,CO
Metro State Denver,Manufacturing,2013,10,,,,CO
Metro State Denver,Manufacturing,2016,1,215,258,.83333331,CO
Metro State Denver,Manufacturing,2016,5,280,349,.80229229,CO
Metro State Denver,Manufacturing,2016,10,,,,CO
Metro State Denver,Manufacturing,2019,1,257,316,.81329113,CO
Metro State Denver,Manufacturing,2019,5,,,,CO
Metro State Denver,Manufacturing,2019,10,,,,CO
Metro State Denver,Wholesale,2004,1,111,122,.90983605,CO
Metro State Denver,Wholesale,2004,5,107,132,.81060606,CO
Metro State Denver,Wholesale,2004,10,135,167,.80838323,CO
Metro State Denver,Wholesale,2007,1,149,159,.93710691,CO
Metro State Denver,Wholesale,2007,5,161,188,.85638297,CO
Metro State Denver,Wholesale,2007,10,151,171,.88304096,CO
Metro State Denver,Wholesale,2010,1,160,175,.91428572,CO
Metro State Denver,Wholesale,2010,5,206,249,.82730925,CO
Metro State Denver,Wholesale,2010,10,203,240,.84583336,CO
Metro State Denver,Wholesale,2013,1,209,237,.88185656,CO
Metro State Denver,Wholesale,2013,5,238,268,.88805968,CO
Metro State Denver,Wholesale,2013,10,,,,CO
Metro State Denver,Wholesale,2016,1,193,201,.960199,CO
Metro State Denver,Wholesale,2016,5,213,248,.85887098,CO
Metro State Denver,Wholesale,2016,10,,,,CO
Metro State Denver,Wholesale,2019,1,172,202,.85148513,CO
Metro State Denver,Wholesale,2019,5,,,,CO
Metro State Denver,Wholesale,2019,10,,,,CO
Metro State Denver,Retail,2004,1,375,412,.91019416,CO
Metro State Denver,Retail,2004,5,216,268,.80597013,CO
Metro State Denver,Retail,2004,10,170,268,.63432837,CO
Metro State Denver,Retail,2007,1,404,463,.87257022,CO
Metro State Denver,Retail,2007,5,247,326,.75766873,CO
Metro State Denver,Retail,2007,10,176,262,.67175573,CO
Metro State Denver,Retail,2010,1,506,548,.92335767,CO
Metro State Denver,Retail,2010,5,278,381,.72965878,CO
Metro State Denver,Retail,2010,10,197,296,.66554052,CO
Metro State Denver,Retail,2013,1,554,638,.86833858,CO
Metro State Denver,Retail,2013,5,300,399,.75187969,CO
Metro State Denver,Retail,2013,10,,,,CO
Metro State Denver,Retail,2016,1,449,518,.86679536,CO
Metro State Denver,Retail,2016,5,276,366,.75409836,CO
Metro State Denver,Retail,2016,10,,,,CO
Metro State Denver,Retail,2019,1,411,477,.86163521,CO
Metro State Denver,Retail,2019,5,,,,CO
Metro State Denver,Retail,2019,10,,,,CO
Metro State Denver,Transportation,2004,1,108,147,.73469388,CO
Metro State Denver,Transportation,2004,5,91,125,.72799999,CO
Metro State Denver,Transportation,2004,10,83,142,.58450705,CO
Metro State Denver,Transportation,2007,1,90,113,.79646015,CO
Metro State Denver,Transportation,2007,5,80,121,.66115701,CO
Metro State Denver,Transportation,2007,10,93,134,.69402987,CO
Metro State Denver,Transportation,2010,1,102,140,.72857141,CO
Metro State Denver,Transportation,2010,5,96,142,.67605633,CO
Metro State Denver,Transportation,2010,10,100,164,.60975611,CO
Metro State Denver,Transportation,2013,1,127,151,.84105963,CO
Metro State Denver,Transportation,2013,5,122,180,.67777777,CO
Metro State Denver,Transportation,2013,10,,,,CO
Metro State Denver,Transportation,2016,1,130,149,.87248319,CO
Metro State Denver,Transportation,2016,5,159,196,.81122446,CO
Metro State Denver,Transportation,2016,10,,,,CO
Metro State Denver,Transportation,2019,1,167,192,.86979169,CO
Metro State Denver,Transportation,2019,5,,,,CO
Metro State Denver,Transportation,2019,10,,,,CO
Metro State Denver,Information,2004,1,222,241,.92116183,CO
Metro State Denver,Information,2004,5,216,230,.93913043,CO
Metro State Denver,Information,2004,10,202,240,.84166664,CO
Metro State Denver,Information,2007,1,195,212,.91981131,CO
Metro State Denver,Information,2007,5,191,221,.8642534,CO
Metro State Denver,Information,2007,10,179,219,.81735158,CO
Metro State Denver,Information,2010,1,221,237,.93248945,CO
Metro State Denver,Information,2010,5,235,279,.84229392,CO
Metro State Denver,Information,2010,10,237,279,.84946239,CO
Metro State Denver,Information,2013,1,225,242,.92975205,CO
Metro State Denver,Information,2013,5,256,284,.90140843,CO
Metro State Denver,Information,2013,10,,,,CO
Metro State Denver,Information,2016,1,209,227,.92070484,CO
Metro State Denver,Information,2016,5,252,286,.88111889,CO
Metro State Denver,Information,2016,10,,,,CO
Metro State Denver,Information,2019,1,219,237,.92405063,CO
Metro State Denver,Information,2019,5,,,,CO
Metro State Denver,Information,2019,10,,,,CO
Metro State Denver,Finance,2004,1,402,428,.93925232,CO
Metro State Denver,Finance,2004,5,327,373,.87667561,CO
Metro State Denver,Finance,2004,10,350,404,.86633664,CO
Metro State Denver,Finance,2007,1,306,326,.93865031,CO
Metro State Denver,Finance,2007,5,324,374,.86631018,CO
Metro State Denver,Finance,2007,10,341,393,.86768448,CO
Metro State Denver,Finance,2010,1,362,385,.94025975,CO
Metro State Denver,Finance,2010,5,370,437,.84668189,CO
Metro State Denver,Finance,2010,10,317,384,.82552081,CO
Metro State Denver,Finance,2013,1,366,388,.943299,CO
Metro State Denver,Finance,2013,5,396,459,.86274511,CO
Metro State Denver,Finance,2013,10,,,,CO
Metro State Denver,Finance,2016,1,344,365,.94246578,CO
Metro State Denver,Finance,2016,5,345,422,.81753552,CO
Metro State Denver,Finance,2016,10,,,,CO
Metro State Denver,Finance,2019,1,302,338,.89349115,CO
Metro State Denver,Finance,2019,5,,,,CO
Metro State Denver,Finance,2019,10,,,,CO
Metro State Denver,Real Estate,2004,1,85,93,.91397852,CO
Metro State Denver,Real Estate,2004,5,66,69,.95652175,CO
Metro State Denver,Real Estate,2004,10,65,74,.87837839,CO
Metro State Denver,Real Estate,2007,1,73,82,.89024389,CO
Metro State Denver,Real Estate,2007,5,82,88,.93181819,CO
Metro State Denver,Real Estate,2007,10,77,94,.81914896,CO
Metro State Denver,Real Estate,2010,1,81,87,.93103451,CO
Metro State Denver,Real Estate,2010,5,82,91,.90109891,CO
Metro State Denver,Real Estate,2010,10,83,95,.87368423,CO
Metro State Denver,Real Estate,2013,1,107,110,.9727273,CO
Metro State Denver,Real Estate,2013,5,115,127,.9055118,CO
Metro State Denver,Real Estate,2013,10,,,,CO
Metro State Denver,Real Estate,2016,1,110,113,.97345132,CO
Metro State Denver,Real Estate,2016,5,101,110,.91818184,CO
Metro State Denver,Real Estate,2016,10,,,,CO
Metro State Denver,Real Estate,2019,1,86,92,.93478262,CO
Metro State Denver,Real Estate,2019,5,,,,CO
Metro State Denver,Real Estate,2019,10,,,,CO
Metro State Denver,Professional Services,2004,1,447,487,.9178645,CO
Metro State Denver,Professional Services,2004,5,457,527,.86717266,CO
Metro State Denver,Professional Services,2004,10,468,573,.81675392,CO
Metro State Denver,Professional Services,2007,1,437,493,.88640976,CO
Metro State Denver,Professional Services,2007,5,472,562,.83985764,CO
Metro State Denver,Professional Services,2007,10,458,589,.77758914,CO
Metro State Denver,Professional Services,2010,1,501,571,.87740803,CO
Metro State Denver,Professional Services,2010,5,546,681,.8017621,CO
Metro State Denver,Professional Services,2010,10,540,675,.80000001,CO
Metro State Denver,Professional Services,2013,1,646,725,.89103448,CO
Metro State Denver,Professional Services,2013,5,689,819,.84126985,CO
Metro State Denver,Professional Services,2013,10,,,,CO
Metro State Denver,Professional Services,2016,1,669,738,.90650409,CO
Metro State Denver,Professional Services,2016,5,741,891,.83164984,CO
Metro State Denver,Professional Services,2016,10,,,,CO
Metro State Denver,Professional Services,2019,1,696,787,.88437104,CO
Metro State Denver,Professional Services,2019,5,,,,CO
Metro State Denver,Professional Services,2019,10,,,,CO
Metro State Denver,Management,2004,1,67,69,.9710145,CO
Metro State Denver,Management,2004,5,74,77,.96103895,CO
Metro State Denver,Management,2004,10,79,86,.91860467,CO
Metro State Denver,Management,2007,1,89,96,.92708331,CO
Metro State Denver,Management,2007,5,101,108,.93518519,CO
Metro State Denver,Management,2007,10,92,102,.90196079,CO
Metro State Denver,Management,2010,1,100,105,.95238096,CO
Metro State Denver,Management,2010,5,134,143,.93706292,CO
Metro State Denver,Management,2010,10,129,136,.94852942,CO
Metro State Denver,Management,2013,1,105,110,.95454544,CO
Metro State Denver,Management,2013,5,126,135,.93333334,CO
Metro State Denver,Management,2013,10,,,,CO
Metro State Denver,Management,2016,1,121,125,.96799999,CO
Metro State Denver,Management,2016,5,125,131,.95419848,CO
Metro State Denver,Management,2016,10,,,,CO
Metro State Denver,Management,2019,1,104,111,.93693691,CO
Metro State Denver,Management,2019,5,,,,CO
Metro State Denver,Management,2019,10,,,,CO
Metro State Denver,Admin/Waste,2004,1,271,302,.89735097,CO
Metro State Denver,Admin/Waste,2004,5,172,217,.79262674,CO
Metro State Denver,Admin/Waste,2004,10,150,205,.73170733,CO
Metro State Denver,Admin/Waste,2007,1,263,293,.8976109,CO
Metro State Denver,Admin/Waste,2007,5,229,279,.8207885,CO
Metro State Denver,Admin/Waste,2007,10,164,236,.69491524,CO
Metro State Denver,Admin/Waste,2010,1,333,387,.86046511,CO
Metro State Denver,Admin/Waste,2010,5,238,319,.74608153,CO
Metro State Denver,Admin/Waste,2010,10,183,262,.69847327,CO
Metro State Denver,Admin/Waste,2013,1,374,420,.89047617,CO
Metro State Denver,Admin/Waste,2013,5,248,322,.77018636,CO
Metro State Denver,Admin/Waste,2013,10,,,,CO
Metro State Denver,Admin/Waste,2016,1,365,407,.89680588,CO
Metro State Denver,Admin/Waste,2016,5,219,306,.71568626,CO
Metro State Denver,Admin/Waste,2016,10,,,,CO
Metro State Denver,Admin/Waste,2019,1,282,343,.82215744,CO
Metro State Denver,Admin/Waste,2019,5,,,,CO
Metro State Denver,Admin/Waste,2019,10,,,,CO
Metro State Denver,Education,2004,1,676,764,.88481677,CO
Metro State Denver,Education,2004,5,771,869,.8872267,CO
Metro State Denver,Education,2004,10,752,911,.82546651,CO
Metro State Denver,Education,2007,1,676,752,.89893615,CO
Metro State Denver,Education,2007,5,880,1023,.86021507,CO
Metro State Denver,Education,2007,10,784,958,.81837159,CO
Metro State Denver,Education,2010,1,699,805,.86832297,CO
Metro State Denver,Education,2010,5,840,1030,.815534,CO
Metro State Denver,Education,2010,10,802,994,.80684108,CO
Metro State Denver,Education,2013,1,792,894,.88590604,CO
Metro State Denver,Education,2013,5,926,1096,.84489053,CO
Metro State Denver,Education,2013,10,,,,CO
Metro State Denver,Education,2016,1,753,886,.84988713,CO
Metro State Denver,Education,2016,5,797,969,.82249743,CO
Metro State Denver,Education,2016,10,,,,CO
Metro State Denver,Education,2019,1,762,858,.88811189,CO
Metro State Denver,Education,2019,5,,,,CO
Metro State Denver,Education,2019,10,,,,CO
Metro State Denver,Health Care,2004,1,630,711,.88607597,CO
Metro State Denver,Health Care,2004,5,535,645,.82945734,CO
Metro State Denver,Health Care,2004,10,538,699,.76967096,CO
Metro State Denver,Health Care,2007,1,751,873,.86025202,CO
Metro State Denver,Health Care,2007,5,691,862,.80162412,CO
Metro State Denver,Health Care,2007,10,655,868,.75460827,CO
Metro State Denver,Health Care,2010,1,882,983,.89725333,CO
Metro State Denver,Health Care,2010,5,866,1071,.80859011,CO
Metro State Denver,Health Care,2010,10,724,1004,.72111553,CO
Metro State Denver,Health Care,2013,1,1172,1291,.90782338,CO
Metro State Denver,Health Care,2013,5,1078,1329,.81113619,CO
Metro State Denver,Health Care,2013,10,,,,CO
Metro State Denver,Health Care,2016,1,1267,1441,.87925053,CO
Metro State Denver,Health Care,2016,5,1042,1345,.77472121,CO
Metro State Denver,Health Care,2016,10,,,,CO
Metro State Denver,Health Care,2019,1,1175,1305,.90038311,CO
Metro State Denver,Health Care,2019,5,,,,CO
Metro State Denver,Health Care,2019,10,,,,CO
Metro State Denver,Arts/Entertainment,2004,1,96,100,.95999998,CO
Metro State Denver,Arts/Entertainment,2004,5,68,69,.98550725,CO
Metro State Denver,Arts/Entertainment,2004,10,38,47,.80851066,CO
Metro State Denver,Arts/Entertainment,2007,1,98,107,.91588783,CO
Metro State Denver,Arts/Entertainment,2007,5,70,83,.84337348,CO
Metro State Denver,Arts/Entertainment,2007,10,69,80,.86250001,CO
Metro State Denver,Arts/Entertainment,2010,1,115,125,.92000002,CO
Metro State Denver,Arts/Entertainment,2010,5,93,102,.91176468,CO
Metro State Denver,Arts/Entertainment,2010,10,58,74,.78378379,CO
Metro State Denver,Arts/Entertainment,2013,1,135,142,.95070422,CO
Metro State Denver,Arts/Entertainment,2013,5,103,115,.89565217,CO
Metro State Denver,Arts/Entertainment,2013,10,,,,CO
Metro State Denver,Arts/Entertainment,2016,1,144,155,.92903227,CO
Metro State Denver,Arts/Entertainment,2016,5,104,120,.86666667,CO
Metro State Denver,Arts/Entertainment,2016,10,,,,CO
Metro State Denver,Arts/Entertainment,2019,1,138,150,.92000002,CO
Metro State Denver,Arts/Entertainment,2019,5,,,,CO
Metro State Denver,Arts/Entertainment,2019,10,,,,CO
Metro State Denver,Food/Hospitality,2004,1,353,387,.91214472,CO
Metro State Denver,Food/Hospitality,2004,5,160,211,.75829387,CO
Metro State Denver,Food/Hospitality,2004,10,115,174,.66091955,CO
Metro State Denver,Food/Hospitality,2007,1,389,456,.8530702,CO
Metro State Denver,Food/Hospitality,2007,5,208,281,.74021351,CO
Metro State Denver,Food/Hospitality,2007,10,146,237,.61603373,CO
Metro State Denver,Food/Hospitality,2010,1,609,669,.9103139,CO
Metro State Denver,Food/Hospitality,2010,5,270,371,.72776282,CO
Metro State Denver,Food/Hospitality,2010,10,136,232,.58620691,CO
Metro State Denver,Food/Hospitality,2013,1,651,730,.89178079,CO
Metro State Denver,Food/Hospitality,2013,5,295,379,.77836412,CO
Metro State Denver,Food/Hospitality,2013,10,,,,CO
Metro State Denver,Food/Hospitality,2016,1,610,678,.89970499,CO
Metro State Denver,Food/Hospitality,2016,5,235,327,.71865445,CO
Metro State Denver,Food/Hospitality,2016,10,,,,CO
Metro State Denver,Food/Hospitality,2019,1,465,531,.8757062,CO
Metro State Denver,Food/Hospitality,2019,5,,,,CO
Metro State Denver,Food/Hospitality,2019,10,,,,CO
Metro State Denver,Other Services,2004,1,92,98,.93877554,CO
Metro State Denver,Other Services,2004,5,62,76,.81578946,CO
Metro State Denver,Other Services,2004,10,69,84,.8214286,CO
Metro State Denver,Other Services,2007,1,120,129,.93023258,CO
Metro State Denver,Other Services,2007,5,91,107,.85046726,CO
Metro State Denver,Other Services,2007,10,86,107,.8037383,CO
Metro State Denver,Other Services,2010,1,111,126,.88095236,CO
Metro State Denver,Other Services,2010,5,134,151,.8874172,CO
Metro State Denver,Other Services,2010,10,104,136,.7647059,CO
Metro State Denver,Other Services,2013,1,137,161,.8509317,CO
Metro State Denver,Other Services,2013,5,153,164,.93292683,CO
Metro State Denver,Other Services,2013,10,,,,CO
Metro State Denver,Other Services,2016,1,149,158,.94303799,CO
Metro State Denver,Other Services,2016,5,122,153,.79738563,CO
Metro State Denver,Other Services,2016,10,,,,CO
Metro State Denver,Other Services,2019,1,140,152,.92105263,CO
Metro State Denver,Other Services,2019,5,,,,CO
Metro State Denver,Other Services,2019,10,,,,CO
Metro State Denver,Public Admin,2004,1,469,505,.92871284,CO
Metro State Denver,Public Admin,2004,5,552,582,.94845361,CO
Metro State Denver,Public Admin,2004,10,542,583,.92967409,CO
Metro State Denver,Public Admin,2007,1,433,463,.93520516,CO
Metro State Denver,Public Admin,2007,5,555,607,.91433281,CO
Metro State Denver,Public Admin,2007,10,558,632,.88291138,CO
Metro State Denver,Public Admin,2010,1,443,466,.95064378,CO
Metro State Denver,Public Admin,2010,5,670,743,.90174967,CO
Metro State Denver,Public Admin,2010,10,654,757,.8639366,CO
Metro State Denver,Public Admin,2013,1,505,536,.94216418,CO
Metro State Denver,Public Admin,2013,5,668,739,.90392423,CO
Metro State Denver,Public Admin,2013,10,,,,CO
Metro State Denver,Public Admin,2016,1,502,547,.91773307,CO
Metro State Denver,Public Admin,2016,5,563,647,.87017,CO
Metro State Denver,Public Admin,2016,10,,,,CO
Metro State Denver,Public Admin,2019,1,453,485,.93402064,CO
Metro State Denver,Public Admin,2019,5,,,,CO
Metro State Denver,Public Admin,2019,10,,,,CO
CU Boulder,Agriculture,2004,1,4,8,.5,CO
CU Boulder,Agriculture,2004,5,2,7,.2857143,CO
CU Boulder,Agriculture,2004,10,5,12,.41666666,CO
CU Boulder,Agriculture,2007,1,5,9,.55555558,CO
CU Boulder,Agriculture,2007,5,5,12,.41666666,CO
CU Boulder,Agriculture,2007,10,8,17,.47058824,CO
CU Boulder,Agriculture,2010,1,7,15,.46666667,CO
CU Boulder,Agriculture,2010,5,4,19,.21052632,CO
CU Boulder,Agriculture,2010,10,16,26,.61538464,CO
CU Boulder,Agriculture,2013,1,6,13,.46153846,CO
CU Boulder,Agriculture,2013,5,12,20,.60000002,CO
CU Boulder,Agriculture,2013,10,,,,CO
CU Boulder,Agriculture,2016,1,11,21,.52380955,CO
CU Boulder,Agriculture,2016,5,19,32,.59375,CO
CU Boulder,Agriculture,2016,10,,,,CO
CU Boulder,Agriculture,2019,1,12,25,.47999999,CO
CU Boulder,Agriculture,2019,5,,,,CO
CU Boulder,Agriculture,2019,10,,,,CO
CU Boulder,Mining,2004,1,35,50,.69999999,CO
CU Boulder,Mining,2004,5,56,79,.70886075,CO
CU Boulder,Mining,2004,10,71,97,.73195875,CO
CU Boulder,Mining,2007,1,35,52,.67307693,CO
CU Boulder,Mining,2007,5,70,108,.64814812,CO
CU Boulder,Mining,2007,10,65,81,.80246913,CO
CU Boulder,Mining,2010,1,60,106,.56603771,CO
CU Boulder,Mining,2010,5,87,116,.75,CO
CU Boulder,Mining,2010,10,86,107,.8037383,CO
CU Boulder,Mining,2013,1,50,71,.70422536,CO
CU Boulder,Mining,2013,5,60,76,.78947371,CO
CU Boulder,Mining,2013,10,,,,CO
CU Boulder,Mining,2016,1,25,31,.80645162,CO
CU Boulder,Mining,2016,5,25,28,.89285713,CO
CU Boulder,Mining,2016,10,,,,CO
CU Boulder,Mining,2019,1,10,18,.55555558,CO
CU Boulder,Mining,2019,5,,,,CO
CU Boulder,Mining,2019,10,,,,CO
CU Boulder,Utilities,2004,1,4,5,.80000001,CO
CU Boulder,Utilities,2004,5,13,15,.86666667,CO
CU Boulder,Utilities,2004,10,21,31,.67741936,CO
CU Boulder,Utilities,2007,1,10,14,.71428573,CO
CU Boulder,Utilities,2007,5,23,28,.8214286,CO
CU Boulder,Utilities,2007,10,24,28,.85714287,CO
CU Boulder,Utilities,2010,1,11,15,.73333335,CO
CU Boulder,Utilities,2010,5,26,33,.78787881,CO
