institution_cat,industry_cat,grad_cohort,horizon,emp_instate_,emp_n_,SI_by_cohort,state
MSU Billings,Admin/Waste,2004,1,11,28,.39285713,MT
MSU Billings,Admin/Waste,2004,5,17,39,.43589744,MT
MSU Billings,Admin/Waste,2004,10,6,23,.26086956,MT
MSU Billings,Admin/Waste,2007,1,31,51,.60784316,MT
MSU Billings,Admin/Waste,2007,5,17,30,.56666666,MT
MSU Billings,Admin/Waste,2007,10,13,29,.44827586,MT
MSU Billings,Admin/Waste,2010,1,29,42,.69047618,MT
MSU Billings,Admin/Waste,2010,5,17,27,.62962961,MT
MSU Billings,Admin/Waste,2010,10,15,35,.42857143,MT
MSU Billings,Admin/Waste,2013,1,20,43,.46511629,MT
MSU Billings,Admin/Waste,2013,5,19,31,.61290324,MT
MSU Billings,Admin/Waste,2013,10,,,,MT
MSU Billings,Admin/Waste,2016,1,30,48,.625,MT
MSU Billings,Admin/Waste,2016,5,26,49,.53061223,MT
MSU Billings,Admin/Waste,2016,10,,,,MT
MSU Billings,Admin/Waste,2019,1,22,44,.5,MT
MSU Billings,Admin/Waste,2019,5,,,,MT
MSU Billings,Admin/Waste,2019,10,,,,MT
MSU Billings,Agriculture,2004,1,3,6,.5,MT
MSU Billings,Agriculture,2004,5,3,7,.42857143,MT
MSU Billings,Agriculture,2004,10,1,5,.2,MT
MSU Billings,Agriculture,2007,1,1,1,1,MT
MSU Billings,Agriculture,2007,5,2,6,.33333334,MT
MSU Billings,Agriculture,2007,10,4,7,.5714286,MT
MSU Billings,Agriculture,2010,1,5,6,.83333331,MT
MSU Billings,Agriculture,2010,5,0,0,,MT
MSU Billings,Agriculture,2010,10,1,2,.5,MT
MSU Billings,Agriculture,2013,1,1,2,.5,MT
MSU Billings,Agriculture,2013,5,2,9,.22222222,MT
MSU Billings,Agriculture,2013,10,,,,MT
MSU Billings,Agriculture,2016,1,0,4,0,MT
MSU Billings,Agriculture,2016,5,0,3,0,MT
MSU Billings,Agriculture,2016,10,,,,MT
MSU Billings,Agriculture,2019,1,1,1,1,MT
MSU Billings,Agriculture,2019,5,,,,MT
MSU Billings,Agriculture,2019,10,,,,MT
MSU Billings,Arts/Entertainment,2004,1,5,12,.41666666,MT
MSU Billings,Arts/Entertainment,2004,5,2,6,.33333334,MT
MSU Billings,Arts/Entertainment,2004,10,6,8,.75,MT
MSU Billings,Arts/Entertainment,2007,1,12,13,.92307693,MT
MSU Billings,Arts/Entertainment,2007,5,10,12,.83333331,MT
MSU Billings,Arts/Entertainment,2007,10,11,11,1,MT
MSU Billings,Arts/Entertainment,2010,1,5,12,.41666666,MT
MSU Billings,Arts/Entertainment,2010,5,2,3,.66666669,MT
MSU Billings,Arts/Entertainment,2010,10,6,9,.66666669,MT
MSU Billings,Arts/Entertainment,2013,1,8,14,.5714286,MT
MSU Billings,Arts/Entertainment,2013,5,6,8,.75,MT
MSU Billings,Arts/Entertainment,2013,10,,,,MT
MSU Billings,Arts/Entertainment,2016,1,5,13,.38461539,MT
MSU Billings,Arts/Entertainment,2016,5,7,10,.69999999,MT
MSU Billings,Arts/Entertainment,2016,10,,,,MT
MSU Billings,Arts/Entertainment,2019,1,9,12,.75,MT
MSU Billings,Arts/Entertainment,2019,5,,,,MT
MSU Billings,Arts/Entertainment,2019,10,,,,MT
MSU Billings,Construction,2004,1,5,8,.625,MT
MSU Billings,Construction,2004,5,13,19,.68421054,MT
MSU Billings,Construction,2004,10,12,14,.85714287,MT
MSU Billings,Construction,2007,1,9,13,.69230771,MT
MSU Billings,Construction,2007,5,10,26,.38461539,MT
MSU Billings,Construction,2007,10,18,29,.62068963,MT
MSU Billings,Construction,2010,1,9,16,.5625,MT
MSU Billings,Construction,2010,5,10,10,1,MT
MSU Billings,Construction,2010,10,12,21,.5714286,MT
MSU Billings,Construction,2013,1,19,25,.75999999,MT
MSU Billings,Construction,2013,5,21,36,.58333331,MT
MSU Billings,Construction,2013,10,,,,MT
MSU Billings,Construction,2016,1,12,22,.54545456,MT
MSU Billings,Construction,2016,5,20,37,.54054052,MT
MSU Billings,Construction,2016,10,,,,MT
MSU Billings,Construction,2019,1,19,38,.5,MT
MSU Billings,Construction,2019,5,,,,MT
MSU Billings,Construction,2019,10,,,,MT
MSU Billings,Education,2004,1,176,277,.63537908,MT
MSU Billings,Education,2004,5,181,298,.60738254,MT
MSU Billings,Education,2004,10,182,287,.63414633,MT
MSU Billings,Education,2007,1,199,321,.61993772,MT
MSU Billings,Education,2007,5,215,349,.61604583,MT
MSU Billings,Education,2007,10,203,303,.669967,MT
MSU Billings,Education,2010,1,175,238,.7352941,MT
MSU Billings,Education,2010,5,201,269,.74721187,MT
MSU Billings,Education,2010,10,203,271,.7490775,MT
MSU Billings,Education,2013,1,183,260,.70384616,MT
MSU Billings,Education,2013,5,193,274,.70437956,MT
MSU Billings,Education,2013,10,,,,MT
MSU Billings,Education,2016,1,199,267,.74531835,MT
MSU Billings,Education,2016,5,192,245,.78367347,MT
MSU Billings,Education,2016,10,,,,MT
MSU Billings,Education,2019,1,140,192,.72916669,MT
MSU Billings,Education,2019,5,,,,MT
MSU Billings,Education,2019,10,,,,MT
MSU Billings,Finance,2004,1,77,90,.85555553,MT
MSU Billings,Finance,2004,5,62,83,.74698794,MT
MSU Billings,Finance,2004,10,53,63,.84126985,MT
MSU Billings,Finance,2007,1,56,73,.76712328,MT
MSU Billings,Finance,2007,5,55,88,.625,MT
MSU Billings,Finance,2007,10,49,74,.66216218,MT
MSU Billings,Finance,2010,1,56,79,.70886075,MT
MSU Billings,Finance,2010,5,62,69,.89855075,MT
MSU Billings,Finance,2010,10,65,90,.72222221,MT
MSU Billings,Finance,2013,1,56,76,.7368421,MT
MSU Billings,Finance,2013,5,51,72,.70833331,MT
MSU Billings,Finance,2013,10,,,,MT
MSU Billings,Finance,2016,1,51,69,.73913044,MT
MSU Billings,Finance,2016,5,55,87,.63218391,MT
MSU Billings,Finance,2016,10,,,,MT
MSU Billings,Finance,2019,1,73,88,.82954544,MT
MSU Billings,Finance,2019,5,,,,MT
MSU Billings,Finance,2019,10,,,,MT
MSU Billings,Food/Hospitality,2004,1,41,74,.55405408,MT
MSU Billings,Food/Hospitality,2004,5,17,52,.32692307,MT
MSU Billings,Food/Hospitality,2004,10,20,29,.68965518,MT
MSU Billings,Food/Hospitality,2007,1,42,69,.60869563,MT
MSU Billings,Food/Hospitality,2007,5,24,51,.47058824,MT
MSU Billings,Food/Hospitality,2007,10,24,35,.6857143,MT
MSU Billings,Food/Hospitality,2010,1,59,83,.71084338,MT
MSU Billings,Food/Hospitality,2010,5,31,36,.8611111,MT
MSU Billings,Food/Hospitality,2010,10,23,56,.4107143,MT
MSU Billings,Food/Hospitality,2013,1,55,88,.625,MT
MSU Billings,Food/Hospitality,2013,5,21,56,.375,MT
MSU Billings,Food/Hospitality,2013,10,,,,MT
MSU Billings,Food/Hospitality,2016,1,58,90,.64444447,MT
MSU Billings,Food/Hospitality,2016,5,21,42,.5,MT
MSU Billings,Food/Hospitality,2016,10,,,,MT
MSU Billings,Food/Hospitality,2019,1,31,51,.60784316,MT
MSU Billings,Food/Hospitality,2019,5,,,,MT
MSU Billings,Food/Hospitality,2019,10,,,,MT
MSU Billings,Health Care,2004,1,132,181,.72928178,MT
MSU Billings,Health Care,2004,5,122,214,.57009345,MT
MSU Billings,Health Care,2004,10,115,211,.54502368,MT
MSU Billings,Health Care,2007,1,177,276,.64130437,MT
MSU Billings,Health Care,2007,5,127,226,.56194693,MT
MSU Billings,Health Care,2007,10,134,201,.66666669,MT
MSU Billings,Health Care,2010,1,157,232,.67672414,MT
MSU Billings,Health Care,2010,5,163,251,.64940238,MT
MSU Billings,Health Care,2010,10,109,179,.60893857,MT
MSU Billings,Health Care,2013,1,189,262,.72137403,MT
MSU Billings,Health Care,2013,5,149,233,.639485,MT
MSU Billings,Health Care,2013,10,,,,MT
MSU Billings,Health Care,2016,1,200,288,.69444442,MT
MSU Billings,Health Care,2016,5,181,259,.69884169,MT
MSU Billings,Health Care,2016,10,,,,MT
MSU Billings,Health Care,2019,1,212,319,.66457683,MT
MSU Billings,Health Care,2019,5,,,,MT
MSU Billings,Health Care,2019,10,,,,MT
MSU Billings,Information,2004,1,16,28,.5714286,MT
MSU Billings,Information,2004,5,16,21,.76190478,MT
MSU Billings,Information,2004,10,16,25,.63999999,MT
MSU Billings,Information,2007,1,26,37,.7027027,MT
MSU Billings,Information,2007,5,18,29,.62068963,MT
MSU Billings,Information,2007,10,19,26,.73076922,MT
MSU Billings,Information,2010,1,20,33,.60606062,MT
MSU Billings,Information,2010,5,7,8,.875,MT
MSU Billings,Information,2010,10,2,12,.16666667,MT
MSU Billings,Information,2013,1,9,25,.36000001,MT
MSU Billings,Information,2013,5,5,9,.55555558,MT
MSU Billings,Information,2013,10,,,,MT
MSU Billings,Information,2016,1,11,16,.6875,MT
MSU Billings,Information,2016,5,6,13,.46153846,MT
MSU Billings,Information,2016,10,,,,MT
MSU Billings,Information,2019,1,10,19,.52631581,MT
MSU Billings,Information,2019,5,,,,MT
MSU Billings,Information,2019,10,,,,MT
MSU Billings,Management,2004,1,0,7,0,MT
MSU Billings,Management,2004,5,0,0,,MT
MSU Billings,Management,2004,10,1,2,.5,MT
MSU Billings,Management,2007,1,0,4,0,MT
MSU Billings,Management,2007,5,7,8,.875,MT
MSU Billings,Management,2007,10,3,7,.42857143,MT
MSU Billings,Management,2010,1,5,10,.5,MT
MSU Billings,Management,2010,5,1,5,.2,MT
MSU Billings,Management,2010,10,4,4,1,MT
MSU Billings,Management,2013,1,3,3,1,MT
MSU Billings,Management,2013,5,7,8,.875,MT
MSU Billings,Management,2013,10,,,,MT
MSU Billings,Management,2016,1,3,4,.75,MT
MSU Billings,Management,2016,5,1,2,.5,MT
MSU Billings,Management,2016,10,,,,MT
MSU Billings,Management,2019,1,2,3,.66666669,MT
MSU Billings,Management,2019,5,,,,MT
MSU Billings,Management,2019,10,,,,MT
MSU Billings,Manufacturing,2004,1,10,23,.43478259,MT
MSU Billings,Manufacturing,2004,5,12,29,.41379312,MT
MSU Billings,Manufacturing,2004,10,9,36,.25,MT
MSU Billings,Manufacturing,2007,1,8,17,.47058824,MT
MSU Billings,Manufacturing,2007,5,13,29,.44827586,MT
MSU Billings,Manufacturing,2007,10,11,27,.4074074,MT
MSU Billings,Manufacturing,2010,1,7,20,.34999999,MT
MSU Billings,Manufacturing,2010,5,14,19,.7368421,MT
MSU Billings,Manufacturing,2010,10,12,17,.70588237,MT
MSU Billings,Manufacturing,2013,1,8,29,.27586207,MT
MSU Billings,Manufacturing,2013,5,12,19,.63157892,MT
MSU Billings,Manufacturing,2013,10,,,,MT
MSU Billings,Manufacturing,2016,1,7,26,.26923078,MT
MSU Billings,Manufacturing,2016,5,8,14,.5714286,MT
MSU Billings,Manufacturing,2016,10,,,,MT
MSU Billings,Manufacturing,2019,1,7,30,.23333333,MT
MSU Billings,Manufacturing,2019,5,,,,MT
MSU Billings,Manufacturing,2019,10,,,,MT
MSU Billings,Mining,2004,1,5,5,1,MT
MSU Billings,Mining,2004,5,2,10,.2,MT
MSU Billings,Mining,2004,10,2,4,.5,MT
MSU Billings,Mining,2007,1,4,8,.5,MT
MSU Billings,Mining,2007,5,1,6,.16666667,MT
MSU Billings,Mining,2007,10,5,8,.625,MT
MSU Billings,Mining,2010,1,1,2,.5,MT
MSU Billings,Mining,2010,5,2,2,1,MT
MSU Billings,Mining,2010,10,0,0,,MT
MSU Billings,Mining,2013,1,7,9,.77777779,MT
MSU Billings,Mining,2013,5,5,6,.83333331,MT
MSU Billings,Mining,2013,10,,,,MT
MSU Billings,Mining,2016,1,1,3,.33333334,MT
MSU Billings,Mining,2016,5,9,15,.60000002,MT
MSU Billings,Mining,2016,10,,,,MT
MSU Billings,Mining,2019,1,2,3,.66666669,MT
MSU Billings,Mining,2019,5,,,,MT
MSU Billings,Mining,2019,10,,,,MT
MSU Billings,Other Services,2004,1,19,21,.90476191,MT
MSU Billings,Other Services,2004,5,16,20,.80000001,MT
MSU Billings,Other Services,2004,10,24,29,.82758623,MT
MSU Billings,Other Services,2007,1,28,41,.68292683,MT
MSU Billings,Other Services,2007,5,19,33,.57575756,MT
MSU Billings,Other Services,2007,10,21,23,.9130435,MT
MSU Billings,Other Services,2010,1,27,28,.96428573,MT
MSU Billings,Other Services,2010,5,16,18,.8888889,MT
MSU Billings,Other Services,2010,10,5,11,.45454547,MT
MSU Billings,Other Services,2013,1,19,26,.73076922,MT
MSU Billings,Other Services,2013,5,20,37,.54054052,MT
MSU Billings,Other Services,2013,10,,,,MT
MSU Billings,Other Services,2016,1,22,29,.75862068,MT
MSU Billings,Other Services,2016,5,12,25,.47999999,MT
MSU Billings,Other Services,2016,10,,,,MT
MSU Billings,Other Services,2019,1,24,38,.63157892,MT
MSU Billings,Other Services,2019,5,,,,MT
MSU Billings,Other Services,2019,10,,,,MT
MSU Billings,Professional Services,2004,1,61,84,.72619045,MT
MSU Billings,Professional Services,2004,5,49,95,.51578945,MT
MSU Billings,Professional Services,2004,10,52,76,.68421054,MT
MSU Billings,Professional Services,2007,1,58,102,.56862748,MT
MSU Billings,Professional Services,2007,5,46,101,.45544556,MT
MSU Billings,Professional Services,2007,10,36,64,.5625,MT
MSU Billings,Professional Services,2010,1,59,90,.65555555,MT
MSU Billings,Professional Services,2010,5,61,73,.83561641,MT
MSU Billings,Professional Services,2010,10,39,66,.59090906,MT
MSU Billings,Professional Services,2013,1,55,91,.60439563,MT
MSU Billings,Professional Services,2013,5,43,82,.52439022,MT
MSU Billings,Professional Services,2013,10,,,,MT
MSU Billings,Professional Services,2016,1,59,93,.63440859,MT
MSU Billings,Professional Services,2016,5,60,84,.71428573,MT
MSU Billings,Professional Services,2016,10,,,,MT
MSU Billings,Professional Services,2019,1,46,68,.67647058,MT
MSU Billings,Professional Services,2019,5,,,,MT
MSU Billings,Professional Services,2019,10,,,,MT
MSU Billings,Public Admin,2004,1,59,82,.71951222,MT
MSU Billings,Public Admin,2004,5,65,85,.7647059,MT
MSU Billings,Public Admin,2004,10,70,89,.78651685,MT
MSU Billings,Public Admin,2007,1,59,93,.63440859,MT
MSU Billings,Public Admin,2007,5,70,115,.60869563,MT
MSU Billings,Public Admin,2007,10,91,123,.73983741,MT
MSU Billings,Public Admin,2010,1,41,67,.61194032,MT
MSU Billings,Public Admin,2010,5,75,86,.87209302,MT
MSU Billings,Public Admin,2010,10,77,111,.6936937,MT
MSU Billings,Public Admin,2013,1,62,91,.6813187,MT
MSU Billings,Public Admin,2013,5,101,155,.65161288,MT
MSU Billings,Public Admin,2013,10,,,,MT
MSU Billings,Public Admin,2016,1,60,90,.66666669,MT
MSU Billings,Public Admin,2016,5,75,106,.70754719,MT
MSU Billings,Public Admin,2016,10,,,,MT
MSU Billings,Public Admin,2019,1,70,105,.66666669,MT
MSU Billings,Public Admin,2019,5,,,,MT
MSU Billings,Public Admin,2019,10,,,,MT
MSU Billings,Real Estate,2004,1,7,10,.69999999,MT
MSU Billings,Real Estate,2004,5,9,14,.64285713,MT
MSU Billings,Real Estate,2004,10,7,7,1,MT
MSU Billings,Real Estate,2007,1,5,6,.83333331,MT
MSU Billings,Real Estate,2007,5,10,18,.55555558,MT
MSU Billings,Real Estate,2007,10,7,7,1,MT
MSU Billings,Real Estate,2010,1,11,14,.78571427,MT
MSU Billings,Real Estate,2010,5,4,4,1,MT
MSU Billings,Real Estate,2010,10,4,8,.5,MT
MSU Billings,Real Estate,2013,1,9,13,.69230771,MT
MSU Billings,Real Estate,2013,5,14,19,.7368421,MT
MSU Billings,Real Estate,2013,10,,,,MT
MSU Billings,Real Estate,2016,1,14,16,.875,MT
MSU Billings,Real Estate,2016,5,10,11,.90909094,MT
MSU Billings,Real Estate,2016,10,,,,MT
MSU Billings,Real Estate,2019,1,5,7,.71428573,MT
MSU Billings,Real Estate,2019,5,,,,MT
MSU Billings,Real Estate,2019,10,,,,MT
MSU Billings,Retail,2004,1,75,94,.79787236,MT
MSU Billings,Retail,2004,5,51,100,.50999999,MT
MSU Billings,Retail,2004,10,30,63,.47619048,MT
MSU Billings,Retail,2007,1,71,122,.58196723,MT
MSU Billings,Retail,2007,5,53,93,.56989247,MT
MSU Billings,Retail,2007,10,44,79,.55696201,MT
MSU Billings,Retail,2010,1,62,99,.62626261,MT
MSU Billings,Retail,2010,5,43,52,.82692307,MT
MSU Billings,Retail,2010,10,37,74,.5,MT
MSU Billings,Retail,2013,1,60,102,.58823532,MT
MSU Billings,Retail,2013,5,35,77,.45454547,MT
MSU Billings,Retail,2013,10,,,,MT
MSU Billings,Retail,2016,1,48,77,.62337661,MT
MSU Billings,Retail,2016,5,39,90,.43333334,MT
MSU Billings,Retail,2016,10,,,,MT
MSU Billings,Retail,2019,1,48,87,.55172414,MT
MSU Billings,Retail,2019,5,,,,MT
MSU Billings,Retail,2019,10,,,,MT
MSU Billings,Transportation,2004,1,6,11,.54545456,MT
MSU Billings,Transportation,2004,5,5,13,.38461539,MT
MSU Billings,Transportation,2004,10,10,13,.76923078,MT
MSU Billings,Transportation,2007,1,6,8,.75,MT
MSU Billings,Transportation,2007,5,8,14,.5714286,MT
MSU Billings,Transportation,2007,10,5,12,.41666666,MT
MSU Billings,Transportation,2010,1,13,16,.8125,MT
MSU Billings,Transportation,2010,5,12,15,.80000001,MT
MSU Billings,Transportation,2010,10,9,14,.64285713,MT
MSU Billings,Transportation,2013,1,11,21,.52380955,MT
MSU Billings,Transportation,2013,5,16,21,.76190478,MT
MSU Billings,Transportation,2013,10,,,,MT
MSU Billings,Transportation,2016,1,10,16,.625,MT
MSU Billings,Transportation,2016,5,10,13,.76923078,MT
MSU Billings,Transportation,2016,10,,,,MT
MSU Billings,Transportation,2019,1,10,19,.52631581,MT
MSU Billings,Transportation,2019,5,,,,MT
MSU Billings,Transportation,2019,10,,,,MT
MSU Billings,Utilities,2004,1,2,3,.66666669,MT
MSU Billings,Utilities,2004,5,5,5,1,MT
MSU Billings,Utilities,2004,10,6,6,1,MT
MSU Billings,Utilities,2007,1,2,3,.66666669,MT
MSU Billings,Utilities,2007,5,9,11,.81818181,MT
MSU Billings,Utilities,2007,10,4,4,1,MT
MSU Billings,Utilities,2010,1,0,0,,MT
MSU Billings,Utilities,2010,5,0,0,,MT
MSU Billings,Utilities,2010,10,0,2,0,MT
MSU Billings,Utilities,2013,1,0,1,0,MT
MSU Billings,Utilities,2013,5,5,6,.83333331,MT
MSU Billings,Utilities,2013,10,,,,MT
MSU Billings,Utilities,2016,1,0,0,,MT
MSU Billings,Utilities,2016,5,5,7,.71428573,MT
MSU Billings,Utilities,2016,10,,,,MT
MSU Billings,Utilities,2019,1,2,3,.66666669,MT
MSU Billings,Utilities,2019,5,,,,MT
MSU Billings,Utilities,2019,10,,,,MT
MSU Billings,Wholesale,2004,1,14,15,.93333334,MT
MSU Billings,Wholesale,2004,5,16,34,.47058824,MT
MSU Billings,Wholesale,2004,10,14,24,.58333331,MT
MSU Billings,Wholesale,2007,1,18,23,.78260869,MT
MSU Billings,Wholesale,2007,5,18,34,.52941179,MT
MSU Billings,Wholesale,2007,10,16,23,.69565219,MT
MSU Billings,Wholesale,2010,1,20,29,.68965518,MT
MSU Billings,Wholesale,2010,5,14,15,.93333334,MT
MSU Billings,Wholesale,2010,10,17,23,.73913044,MT
MSU Billings,Wholesale,2013,1,18,27,.66666669,MT
MSU Billings,Wholesale,2013,5,18,37,.48648649,MT
MSU Billings,Wholesale,2013,10,,,,MT
MSU Billings,Wholesale,2016,1,16,21,.76190478,MT
MSU Billings,Wholesale,2016,5,18,32,.5625,MT
MSU Billings,Wholesale,2016,10,,,,MT
MSU Billings,Wholesale,2019,1,13,23,.56521738,MT
MSU Billings,Wholesale,2019,5,,,,MT
MSU Billings,Wholesale,2019,10,,,,MT
MSU Northern,Admin/Waste,2004,1,2,15,.13333334,MT
MSU Northern,Admin/Waste,2004,5,4,22,.18181819,MT
MSU Northern,Admin/Waste,2004,10,2,15,.13333334,MT
MSU Northern,Admin/Waste,2007,1,0,5,0,MT
MSU Northern,Admin/Waste,2007,5,3,18,.16666667,MT
MSU Northern,Admin/Waste,2007,10,3,17,.17647059,MT
MSU Northern,Admin/Waste,2010,1,3,15,.2,MT
MSU Northern,Admin/Waste,2010,5,3,11,.27272728,MT
MSU Northern,Admin/Waste,2010,10,5,11,.45454547,MT
MSU Northern,Admin/Waste,2013,1,4,13,.30769232,MT
MSU Northern,Admin/Waste,2013,5,5,24,.20833333,MT
MSU Northern,Admin/Waste,2013,10,,,,MT
MSU Northern,Admin/Waste,2016,1,3,12,.25,MT
MSU Northern,Admin/Waste,2016,5,7,17,.41176471,MT
MSU Northern,Admin/Waste,2016,10,,,,MT
MSU Northern,Admin/Waste,2019,1,2,20,.1,MT
MSU Northern,Admin/Waste,2019,5,,,,MT
MSU Northern,Admin/Waste,2019,10,,,,MT
MSU Northern,Agriculture,2004,1,1,1,1,MT
MSU Northern,Agriculture,2004,5,4,4,1,MT
MSU Northern,Agriculture,2004,10,1,3,.33333334,MT
MSU Northern,Agriculture,2007,1,0,1,0,MT
MSU Northern,Agriculture,2007,5,0,7,0,MT
MSU Northern,Agriculture,2007,10,1,6,.16666667,MT
MSU Northern,Agriculture,2010,1,0,2,0,MT
MSU Northern,Agriculture,2010,5,0,1,0,MT
MSU Northern,Agriculture,2010,10,1,1,1,MT
MSU Northern,Agriculture,2013,1,1,2,.5,MT
MSU Northern,Agriculture,2013,5,0,2,0,MT
MSU Northern,Agriculture,2013,10,,,,MT
MSU Northern,Agriculture,2016,1,1,1,1,MT
MSU Northern,Agriculture,2016,5,0,1,0,MT
MSU Northern,Agriculture,2016,10,,,,MT
MSU Northern,Agriculture,2019,1,2,5,.40000001,MT
MSU Northern,Agriculture,2019,5,,,,MT
MSU Northern,Agriculture,2019,10,,,,MT
MSU Northern,Arts/Entertainment,2004,1,2,9,.22222222,MT
MSU Northern,Arts/Entertainment,2004,5,7,12,.58333331,MT
MSU Northern,Arts/Entertainment,2004,10,3,6,.5,MT
MSU Northern,Arts/Entertainment,2007,1,0,3,0,MT
MSU Northern,Arts/Entertainment,2007,5,2,2,1,MT
MSU Northern,Arts/Entertainment,2007,10,0,0,,MT
MSU Northern,Arts/Entertainment,2010,1,3,8,.375,MT
MSU Northern,Arts/Entertainment,2010,5,1,2,.5,MT
MSU Northern,Arts/Entertainment,2010,10,0,0,,MT
MSU Northern,Arts/Entertainment,2013,1,5,5,1,MT
MSU Northern,Arts/Entertainment,2013,5,1,4,.25,MT
MSU Northern,Arts/Entertainment,2013,10,,,,MT
MSU Northern,Arts/Entertainment,2016,1,1,2,.5,MT
MSU Northern,Arts/Entertainment,2016,5,2,7,.2857143,MT
MSU Northern,Arts/Entertainment,2016,10,,,,MT
MSU Northern,Arts/Entertainment,2019,1,5,6,.83333331,MT
MSU Northern,Arts/Entertainment,2019,5,,,,MT
MSU Northern,Arts/Entertainment,2019,10,,,,MT
MSU Northern,Construction,2004,1,8,24,.33333334,MT
MSU Northern,Construction,2004,5,12,21,.5714286,MT
MSU Northern,Construction,2004,10,12,30,.40000001,MT
MSU Northern,Construction,2007,1,4,5,.80000001,MT
MSU Northern,Construction,2007,5,6,21,.2857143,MT
MSU Northern,Construction,2007,10,10,14,.71428573,MT
MSU Northern,Construction,2010,1,8,17,.47058824,MT
MSU Northern,Construction,2010,5,7,22,.31818181,MT
MSU Northern,Construction,2010,10,10,30,.33333334,MT
MSU Northern,Construction,2013,1,4,17,.23529412,MT
MSU Northern,Construction,2013,5,3,9,.33333334,MT
MSU Northern,Construction,2013,10,,,,MT
MSU Northern,Construction,2016,1,4,21,.19047619,MT
MSU Northern,Construction,2016,5,10,23,.43478259,MT
MSU Northern,Construction,2016,10,,,,MT
MSU Northern,Construction,2019,1,11,27,.4074074,MT
MSU Northern,Construction,2019,5,,,,MT
MSU Northern,Construction,2019,10,,,,MT
MSU Northern,Education,2004,1,113,128,.8828125,MT
MSU Northern,Education,2004,5,113,163,.69325155,MT
MSU Northern,Education,2004,10,90,134,.67164177,MT
MSU Northern,Education,2007,1,102,128,.796875,MT
MSU Northern,Education,2007,5,105,123,.85365856,MT
MSU Northern,Education,2007,10,97,117,.82905984,MT
MSU Northern,Education,2010,1,30,39,.76923078,MT
MSU Northern,Education,2010,5,69,90,.76666665,MT
MSU Northern,Education,2010,10,64,89,.71910113,MT
MSU Northern,Education,2013,1,56,62,.90322578,MT
MSU Northern,Education,2013,5,74,83,.89156628,MT
MSU Northern,Education,2013,10,,,,MT
MSU Northern,Education,2016,1,45,55,.81818181,MT
MSU Northern,Education,2016,5,45,65,.69230771,MT
MSU Northern,Education,2016,10,,,,MT
MSU Northern,Education,2019,1,16,26,.61538464,MT
MSU Northern,Education,2019,5,,,,MT
MSU Northern,Education,2019,10,,,,MT
MSU Northern,Finance,2004,1,11,18,.6111111,MT
MSU Northern,Finance,2004,5,13,18,.72222221,MT
MSU Northern,Finance,2004,10,13,34,.38235295,MT
MSU Northern,Finance,2007,1,7,8,.875,MT
MSU Northern,Finance,2007,5,8,9,.8888889,MT
MSU Northern,Finance,2007,10,6,13,.46153846,MT
MSU Northern,Finance,2010,1,9,20,.44999999,MT
MSU Northern,Finance,2010,5,9,24,.375,MT
MSU Northern,Finance,2010,10,5,12,.41666666,MT
MSU Northern,Finance,2013,1,12,20,.60000002,MT
MSU Northern,Finance,2013,5,10,15,.66666669,MT
MSU Northern,Finance,2013,10,,,,MT
MSU Northern,Finance,2016,1,7,8,.875,MT
MSU Northern,Finance,2016,5,10,18,.55555558,MT
MSU Northern,Finance,2016,10,,,,MT
MSU Northern,Finance,2019,1,13,24,.54166669,MT
MSU Northern,Finance,2019,5,,,,MT
MSU Northern,Finance,2019,10,,,,MT
MSU Northern,Food/Hospitality,2004,1,11,20,.55000001,MT
MSU Northern,Food/Hospitality,2004,5,6,19,.31578946,MT
MSU Northern,Food/Hospitality,2004,10,5,19,.2631579,MT
MSU Northern,Food/Hospitality,2007,1,10,16,.625,MT
MSU Northern,Food/Hospitality,2007,5,1,12,.083333336,MT
MSU Northern,Food/Hospitality,2007,10,4,12,.33333334,MT
MSU Northern,Food/Hospitality,2010,1,0,9,0,MT
MSU Northern,Food/Hospitality,2010,5,3,23,.13043478,MT
MSU Northern,Food/Hospitality,2010,10,0,3,0,MT
MSU Northern,Food/Hospitality,2013,1,2,14,.14285715,MT
MSU Northern,Food/Hospitality,2013,5,1,3,.33333334,MT
MSU Northern,Food/Hospitality,2013,10,,,,MT
MSU Northern,Food/Hospitality,2016,1,3,14,.21428572,MT
MSU Northern,Food/Hospitality,2016,5,5,15,.33333334,MT
MSU Northern,Food/Hospitality,2016,10,,,,MT
MSU Northern,Food/Hospitality,2019,1,5,12,.41666666,MT
MSU Northern,Food/Hospitality,2019,5,,,,MT
MSU Northern,Food/Hospitality,2019,10,,,,MT
MSU Northern,Health Care,2004,1,47,63,.74603176,MT
MSU Northern,Health Care,2004,5,48,90,.53333336,MT
MSU Northern,Health Care,2004,10,40,89,.44943821,MT
MSU Northern,Health Care,2007,1,49,65,.75384617,MT
MSU Northern,Health Care,2007,5,25,51,.49019608,MT
MSU Northern,Health Care,2007,10,31,49,.63265306,MT
MSU Northern,Health Care,2010,1,47,70,.67142856,MT
MSU Northern,Health Care,2010,5,38,64,.59375,MT
MSU Northern,Health Care,2010,10,42,48,.875,MT
MSU Northern,Health Care,2013,1,74,85,.87058824,MT
MSU Northern,Health Care,2013,5,62,93,.66666669,MT
MSU Northern,Health Care,2013,10,,,,MT
MSU Northern,Health Care,2016,1,56,78,.71794873,MT
MSU Northern,Health Care,2016,5,64,89,.71910113,MT
MSU Northern,Health Care,2016,10,,,,MT
