institution_cat,industry_cat,grad_cohort,horizon,emp_instate_,emp_n_,SI_by_cohort,state
ASU,Education,2019,10,,,,AZ
ASU,Health Care,2004,1,1907,2234,.85362577,AZ
ASU,Health Care,2004,5,1873,2554,.73335946,AZ
ASU,Health Care,2004,10,1878,2824,.66501415,AZ
ASU,Health Care,2007,1,802,949,.8451001,AZ
ASU,Health Care,2007,5,802,1140,.70350879,AZ
ASU,Health Care,2007,10,824,1269,.6493302,AZ
ASU,Health Care,2010,1,2614,3128,.83567774,AZ
ASU,Health Care,2010,5,2726,3768,.72346073,AZ
ASU,Health Care,2010,10,2866,4233,.6770612,AZ
ASU,Health Care,2013,1,3125,4061,.76951492,AZ
ASU,Health Care,2013,5,3499,5017,.69742876,AZ
ASU,Health Care,2013,10,,,,AZ
ASU,Health Care,2016,1,3350,4603,.72778624,AZ
ASU,Health Care,2016,5,3507,5387,.65101171,AZ
ASU,Health Care,2016,10,,,,AZ
ASU,Health Care,2019,1,4771,6794,.70223725,AZ
ASU,Health Care,2019,5,,,,AZ
ASU,Health Care,2019,10,,,,AZ
ASU,Arts/Entertainment,2004,1,341,439,.77676535,AZ
ASU,Arts/Entertainment,2004,5,250,362,.69060773,AZ
ASU,Arts/Entertainment,2004,10,221,351,.62962961,AZ
ASU,Arts/Entertainment,2007,1,97,123,.78861791,AZ
ASU,Arts/Entertainment,2007,5,76,134,.56716418,AZ
ASU,Arts/Entertainment,2007,10,67,103,.65048546,AZ
ASU,Arts/Entertainment,2010,1,395,517,.76402318,AZ
ASU,Arts/Entertainment,2010,5,299,469,.63752663,AZ
ASU,Arts/Entertainment,2010,10,214,387,.5529716,AZ
ASU,Arts/Entertainment,2013,1,430,606,.70957094,AZ
ASU,Arts/Entertainment,2013,5,305,540,.56481481,AZ
ASU,Arts/Entertainment,2013,10,,,,AZ
ASU,Arts/Entertainment,2016,1,495,774,.63953489,AZ
ASU,Arts/Entertainment,2016,5,326,626,.52076679,AZ
ASU,Arts/Entertainment,2016,10,,,,AZ
ASU,Arts/Entertainment,2019,1,420,686,.6122449,AZ
ASU,Arts/Entertainment,2019,5,,,,AZ
ASU,Arts/Entertainment,2019,10,,,,AZ
ASU,Food/Hospitality,2004,1,1019,1334,.76386809,AZ
ASU,Food/Hospitality,2004,5,463,850,.54470587,AZ
ASU,Food/Hospitality,2004,10,312,679,.45949927,AZ
ASU,Food/Hospitality,2007,1,459,609,.75369459,AZ
ASU,Food/Hospitality,2007,5,208,423,.49172577,AZ
ASU,Food/Hospitality,2007,10,127,269,.47211897,AZ
ASU,Food/Hospitality,2010,1,1398,1880,.743617,AZ
ASU,Food/Hospitality,2010,5,599,1167,.51328194,AZ
ASU,Food/Hospitality,2010,10,334,704,.47443181,AZ
ASU,Food/Hospitality,2013,1,1435,2023,.70934254,AZ
ASU,Food/Hospitality,2013,5,634,1181,.53683317,AZ
ASU,Food/Hospitality,2013,10,,,,AZ
ASU,Food/Hospitality,2016,1,1571,2939,.53453553,AZ
ASU,Food/Hospitality,2016,5,629,1403,.44832501,AZ
ASU,Food/Hospitality,2016,10,,,,AZ
ASU,Food/Hospitality,2019,1,1668,3796,.43940991,AZ
ASU,Food/Hospitality,2019,5,,,,AZ
ASU,Food/Hospitality,2019,10,,,,AZ
ASU,Other Services,2004,1,307,383,.8015666,AZ
ASU,Other Services,2004,5,256,388,.65979379,AZ
ASU,Other Services,2004,10,230,386,.59585494,AZ
ASU,Other Services,2007,1,96,130,.73846155,AZ
ASU,Other Services,2007,5,105,155,.67741936,AZ
ASU,Other Services,2007,10,91,154,.59090906,AZ
ASU,Other Services,2010,1,381,490,.777551,AZ
ASU,Other Services,2010,5,321,519,.61849713,AZ
ASU,Other Services,2010,10,305,512,.59570313,AZ
ASU,Other Services,2013,1,422,589,.71646857,AZ
ASU,Other Services,2013,5,383,595,.6436975,AZ
ASU,Other Services,2013,10,,,,AZ
ASU,Other Services,2016,1,427,658,.64893615,AZ
ASU,Other Services,2016,5,397,678,.58554572,AZ
ASU,Other Services,2016,10,,,,AZ
ASU,Other Services,2019,1,491,823,.59659779,AZ
ASU,Other Services,2019,5,,,,AZ
ASU,Other Services,2019,10,,,,AZ
ASU,Public Admin,2004,1,889,991,.89707369,AZ
ASU,Public Admin,2004,5,1051,1303,.80660015,AZ
ASU,Public Admin,2004,10,1042,1399,.74481773,AZ
ASU,Public Admin,2007,1,212,262,.80916029,AZ
ASU,Public Admin,2007,5,318,427,.74473065,AZ
ASU,Public Admin,2007,10,332,452,.73451328,AZ
ASU,Public Admin,2010,1,856,986,.86815417,AZ
ASU,Public Admin,2010,5,1216,1549,.78502262,AZ
ASU,Public Admin,2010,10,1151,1632,.70526963,AZ
ASU,Public Admin,2013,1,1080,1410,.76595747,AZ
ASU,Public Admin,2013,5,1347,1945,.692545,AZ
ASU,Public Admin,2013,10,,,,AZ
ASU,Public Admin,2016,1,1001,1524,.65682417,AZ
ASU,Public Admin,2016,5,1196,2039,.58656204,AZ
ASU,Public Admin,2016,10,,,,AZ
ASU,Public Admin,2019,1,1040,1791,.5806812,AZ
ASU,Public Admin,2019,5,,,,AZ
ASU,Public Admin,2019,10,,,,AZ
NAU,Agriculture,2004,1,8,15,.53333336,AZ
NAU,Agriculture,2004,5,4,6,.66666669,AZ
NAU,Agriculture,2004,10,6,12,.5,AZ
NAU,Agriculture,2007,1,4,8,.5,AZ
NAU,Agriculture,2007,5,2,11,.18181819,AZ
NAU,Agriculture,2007,10,1,11,.090909094,AZ
NAU,Agriculture,2010,1,6,17,.35294119,AZ
NAU,Agriculture,2010,5,9,17,.52941179,AZ
NAU,Agriculture,2010,10,14,20,.69999999,AZ
NAU,Agriculture,2013,1,6,14,.42857143,AZ
NAU,Agriculture,2013,5,4,10,.40000001,AZ
NAU,Agriculture,2013,10,,,,AZ
NAU,Agriculture,2016,1,7,19,.36842105,AZ
NAU,Agriculture,2016,5,13,36,.3611111,AZ
NAU,Agriculture,2016,10,,,,AZ
NAU,Agriculture,2019,1,11,22,.5,AZ
NAU,Agriculture,2019,5,,,,AZ
NAU,Agriculture,2019,10,,,,AZ
NAU,Mining,2004,1,6,8,.75,AZ
NAU,Mining,2004,5,10,13,.76923078,AZ
NAU,Mining,2004,10,8,16,.5,AZ
NAU,Mining,2007,1,8,12,.66666669,AZ
NAU,Mining,2007,5,11,21,.52380955,AZ
NAU,Mining,2007,10,5,8,.625,AZ
NAU,Mining,2010,1,9,12,.75,AZ
NAU,Mining,2010,5,8,11,.72727275,AZ
NAU,Mining,2010,10,7,11,.63636363,AZ
NAU,Mining,2013,1,16,19,.84210527,AZ
NAU,Mining,2013,5,16,18,.8888889,AZ
NAU,Mining,2013,10,,,,AZ
NAU,Mining,2016,1,16,20,.80000001,AZ
NAU,Mining,2016,5,17,21,.80952382,AZ
NAU,Mining,2016,10,,,,AZ
NAU,Mining,2019,1,16,19,.84210527,AZ
NAU,Mining,2019,5,,,,AZ
NAU,Mining,2019,10,,,,AZ
NAU,Utilities,2004,1,28,31,.90322578,AZ
NAU,Utilities,2004,5,35,38,.92105263,AZ
NAU,Utilities,2004,10,40,45,.8888889,AZ
NAU,Utilities,2007,1,34,40,.85000002,AZ
NAU,Utilities,2007,5,37,42,.88095236,AZ
NAU,Utilities,2007,10,47,50,.94,AZ
NAU,Utilities,2010,1,50,55,.90909094,AZ
NAU,Utilities,2010,5,52,61,.85245901,AZ
NAU,Utilities,2010,10,61,67,.91044778,AZ
NAU,Utilities,2013,1,57,63,.90476191,AZ
NAU,Utilities,2013,5,59,75,.78666669,AZ
NAU,Utilities,2013,10,,,,AZ
NAU,Utilities,2016,1,57,64,.890625,AZ
NAU,Utilities,2016,5,67,75,.89333332,AZ
NAU,Utilities,2016,10,,,,AZ
NAU,Utilities,2019,1,41,50,.81999999,AZ
NAU,Utilities,2019,5,,,,AZ
NAU,Utilities,2019,10,,,,AZ
NAU,Construction,2004,1,212,282,.75177306,AZ
NAU,Construction,2004,5,125,192,.65104169,AZ
NAU,Construction,2004,10,129,223,.57847536,AZ
NAU,Construction,2007,1,119,170,.69999999,AZ
NAU,Construction,2007,5,87,168,.51785713,AZ
NAU,Construction,2007,10,108,210,.51428574,AZ
NAU,Construction,2010,1,126,200,.63,AZ
NAU,Construction,2010,5,123,242,.50826448,AZ
NAU,Construction,2010,10,148,271,.54612547,AZ
NAU,Construction,2013,1,134,263,.50950569,AZ
NAU,Construction,2013,5,157,319,.492163,AZ
NAU,Construction,2013,10,,,,AZ
NAU,Construction,2016,1,184,315,.58412701,AZ
NAU,Construction,2016,5,209,395,.52911395,AZ
NAU,Construction,2016,10,,,,AZ
NAU,Construction,2019,1,223,393,.56743002,AZ
NAU,Construction,2019,5,,,,AZ
NAU,Construction,2019,10,,,,AZ
NAU,Manufacturing,2004,1,179,274,.65328467,AZ
NAU,Manufacturing,2004,5,157,285,.55087721,AZ
NAU,Manufacturing,2004,10,169,295,.57288134,AZ
NAU,Manufacturing,2007,1,149,231,.64502162,AZ
NAU,Manufacturing,2007,5,161,259,.62162161,AZ
NAU,Manufacturing,2007,10,155,293,.52901024,AZ
NAU,Manufacturing,2010,1,200,316,.63291138,AZ
NAU,Manufacturing,2010,5,213,395,.53924048,AZ
NAU,Manufacturing,2010,10,227,401,.5660848,AZ
NAU,Manufacturing,2013,1,228,410,.55609757,AZ
NAU,Manufacturing,2013,5,316,553,.5714286,AZ
NAU,Manufacturing,2013,10,,,,AZ
NAU,Manufacturing,2016,1,338,556,.60791367,AZ
NAU,Manufacturing,2016,5,359,624,.57532054,AZ
NAU,Manufacturing,2016,10,,,,AZ
NAU,Manufacturing,2019,1,319,536,.59514928,AZ
NAU,Manufacturing,2019,5,,,,AZ
NAU,Manufacturing,2019,10,,,,AZ
NAU,Wholesale,2004,1,81,121,.66942149,AZ
NAU,Wholesale,2004,5,69,132,.52272725,AZ
NAU,Wholesale,2004,10,61,135,.45185184,AZ
NAU,Wholesale,2007,1,55,104,.52884614,AZ
NAU,Wholesale,2007,5,72,153,.47058824,AZ
NAU,Wholesale,2007,10,93,159,.58490568,AZ
NAU,Wholesale,2010,1,104,160,.64999998,AZ
NAU,Wholesale,2010,5,123,238,.51680672,AZ
NAU,Wholesale,2010,10,120,254,.47244096,AZ
NAU,Wholesale,2013,1,108,197,.54822338,AZ
NAU,Wholesale,2013,5,125,256,.48828125,AZ
NAU,Wholesale,2013,10,,,,AZ
NAU,Wholesale,2016,1,148,259,.5714286,AZ
NAU,Wholesale,2016,5,173,321,.53894079,AZ
NAU,Wholesale,2016,10,,,,AZ
NAU,Wholesale,2019,1,146,232,.62931037,AZ
NAU,Wholesale,2019,5,,,,AZ
NAU,Wholesale,2019,10,,,,AZ
NAU,Retail,2004,1,359,488,.73565573,AZ
NAU,Retail,2004,5,202,366,.55191255,AZ
NAU,Retail,2004,10,144,304,.47368422,AZ
NAU,Retail,2007,1,364,465,.78279573,AZ
NAU,Retail,2007,5,220,386,.5699482,AZ
NAU,Retail,2007,10,138,294,.46938777,AZ
NAU,Retail,2010,1,434,608,.71381581,AZ
NAU,Retail,2010,5,259,491,.52749491,AZ
NAU,Retail,2010,10,203,393,.51653945,AZ
NAU,Retail,2013,1,515,735,.70068026,AZ
NAU,Retail,2013,5,302,505,.59801978,AZ
NAU,Retail,2013,10,,,,AZ
NAU,Retail,2016,1,555,822,.67518246,AZ
NAU,Retail,2016,5,351,609,.57635468,AZ
NAU,Retail,2016,10,,,,AZ
NAU,Retail,2019,1,668,976,.68442625,AZ
NAU,Retail,2019,5,,,,AZ
NAU,Retail,2019,10,,,,AZ
NAU,Transportation,2004,1,47,69,.68115944,AZ
NAU,Transportation,2004,5,42,67,.62686568,AZ
NAU,Transportation,2004,10,34,75,.45333335,AZ
NAU,Transportation,2007,1,31,50,.62,AZ
NAU,Transportation,2007,5,43,66,.65151513,AZ
NAU,Transportation,2007,10,30,73,.41095892,AZ
NAU,Transportation,2010,1,57,73,.78082192,AZ
NAU,Transportation,2010,5,60,98,.6122449,AZ
NAU,Transportation,2010,10,82,139,.58992803,AZ
NAU,Transportation,2013,1,70,99,.70707071,AZ
NAU,Transportation,2013,5,103,181,.5690608,AZ
NAU,Transportation,2013,10,,,,AZ
NAU,Transportation,2016,1,89,135,.65925926,AZ
NAU,Transportation,2016,5,142,227,.62555069,AZ
NAU,Transportation,2016,10,,,,AZ
NAU,Transportation,2019,1,177,239,.74058574,AZ
NAU,Transportation,2019,5,,,,AZ
NAU,Transportation,2019,10,,,,AZ
NAU,Information,2004,1,95,134,.70895523,AZ
NAU,Information,2004,5,57,113,.50442475,AZ
NAU,Information,2004,10,54,117,.46153846,AZ
NAU,Information,2007,1,72,109,.66055048,AZ
NAU,Information,2007,5,54,105,.51428574,AZ
NAU,Information,2007,10,40,100,.40000001,AZ
NAU,Information,2010,1,120,168,.71428573,AZ
NAU,Information,2010,5,122,217,.56221199,AZ
NAU,Information,2010,10,114,259,.44015443,AZ
NAU,Information,2013,1,146,198,.73737371,AZ
NAU,Information,2013,5,145,261,.55555558,AZ
NAU,Information,2013,10,,,,AZ
NAU,Information,2016,1,160,250,.63999999,AZ
NAU,Information,2016,5,157,299,.5250836,AZ
NAU,Information,2016,10,,,,AZ
NAU,Information,2019,1,141,212,.66509432,AZ
NAU,Information,2019,5,,,,AZ
NAU,Information,2019,10,,,,AZ
NAU,Finance,2004,1,283,366,.77322406,AZ
NAU,Finance,2004,5,255,367,.69482291,AZ
NAU,Finance,2004,10,227,355,.6394366,AZ
NAU,Finance,2007,1,222,275,.80727273,AZ
NAU,Finance,2007,5,222,325,.68307692,AZ
NAU,Finance,2007,10,225,340,.66176468,AZ
NAU,Finance,2010,1,335,421,.79572445,AZ
NAU,Finance,2010,5,375,517,.72533852,AZ
NAU,Finance,2010,10,380,547,.69469833,AZ
NAU,Finance,2013,1,464,564,.82269502,AZ
NAU,Finance,2013,5,538,695,.77410072,AZ
NAU,Finance,2013,10,,,,AZ
NAU,Finance,2016,1,547,662,.82628399,AZ
NAU,Finance,2016,5,607,833,.72869146,AZ
NAU,Finance,2016,10,,,,AZ
NAU,Finance,2019,1,529,711,.74402249,AZ
NAU,Finance,2019,5,,,,AZ
NAU,Finance,2019,10,,,,AZ
NAU,Real Estate,2004,1,100,117,.85470086,AZ
NAU,Real Estate,2004,5,50,82,.60975611,AZ
NAU,Real Estate,2004,10,46,72,.6388889,AZ
NAU,Real Estate,2007,1,56,83,.67469877,AZ
NAU,Real Estate,2007,5,59,85,.69411767,AZ
NAU,Real Estate,2007,10,64,92,.69565219,AZ
NAU,Real Estate,2010,1,100,126,.79365081,AZ
NAU,Real Estate,2010,5,89,133,.66917294,AZ
NAU,Real Estate,2010,10,81,125,.648,AZ
NAU,Real Estate,2013,1,124,160,.77499998,AZ
NAU,Real Estate,2013,5,92,154,.59740257,AZ
NAU,Real Estate,2013,10,,,,AZ
NAU,Real Estate,2016,1,114,177,.64406782,AZ
NAU,Real Estate,2016,5,106,186,.56989247,AZ
NAU,Real Estate,2016,10,,,,AZ
NAU,Real Estate,2019,1,157,204,.76960784,AZ
NAU,Real Estate,2019,5,,,,AZ
NAU,Real Estate,2019,10,,,,AZ
NAU,Professional Services,2004,1,324,487,.66529775,AZ
NAU,Professional Services,2004,5,270,479,.56367433,AZ
NAU,Professional Services,2004,10,243,509,.47740668,AZ
NAU,Professional Services,2007,1,302,456,.66228068,AZ
NAU,Professional Services,2007,5,238,467,.50963598,AZ
NAU,Professional Services,2007,10,216,492,.43902439,AZ
NAU,Professional Services,2010,1,352,595,.59159666,AZ
NAU,Professional Services,2010,5,365,766,.47650132,AZ
NAU,Professional Services,2010,10,361,819,.44078144,AZ
NAU,Professional Services,2013,1,464,767,.60495436,AZ
NAU,Professional Services,2013,5,493,989,.49848333,AZ
NAU,Professional Services,2013,10,,,,AZ
NAU,Professional Services,2016,1,587,954,.61530399,AZ
NAU,Professional Services,2016,5,638,1290,.49457365,AZ
NAU,Professional Services,2016,10,,,,AZ
NAU,Professional Services,2019,1,761,1178,.64601016,AZ
NAU,Professional Services,2019,5,,,,AZ
NAU,Professional Services,2019,10,,,,AZ
NAU,Management,2004,1,24,32,.75,AZ
NAU,Management,2004,5,34,47,.72340423,AZ
NAU,Management,2004,10,46,66,.69696969,AZ
NAU,Management,2007,1,25,39,.64102566,AZ
NAU,Management,2007,5,36,58,.62068963,AZ
NAU,Management,2007,10,39,69,.56521738,AZ
NAU,Management,2010,1,40,54,.74074072,AZ
NAU,Management,2010,5,60,105,.5714286,AZ
NAU,Management,2010,10,72,107,.67289722,AZ
NAU,Management,2013,1,100,130,.76923078,AZ
NAU,Management,2013,5,93,153,.60784316,AZ
NAU,Management,2013,10,,,,AZ
NAU,Management,2016,1,85,119,.71428573,AZ
NAU,Management,2016,5,120,172,.69767439,AZ
NAU,Management,2016,10,,,,AZ
NAU,Management,2019,1,109,158,.6898734,AZ
NAU,Management,2019,5,,,,AZ
NAU,Management,2019,10,,,,AZ
NAU,Admin/Waste,2004,1,227,319,.71159875,AZ
NAU,Admin/Waste,2004,5,135,231,.58441556,AZ
NAU,Admin/Waste,2004,10,152,249,.61044174,AZ
NAU,Admin/Waste,2007,1,178,226,.78761059,AZ
NAU,Admin/Waste,2007,5,170,258,.65891474,AZ
NAU,Admin/Waste,2007,10,140,257,.54474705,AZ
NAU,Admin/Waste,2010,1,298,426,.69953054,AZ
NAU,Admin/Waste,2010,5,244,403,.60545903,AZ
NAU,Admin/Waste,2010,10,219,378,.57936507,AZ
NAU,Admin/Waste,2013,1,408,595,.6857143,AZ
NAU,Admin/Waste,2013,5,310,513,.60428852,AZ
NAU,Admin/Waste,2013,10,,,,AZ
NAU,Admin/Waste,2016,1,511,730,.69999999,AZ
NAU,Admin/Waste,2016,5,438,756,.57936507,AZ
NAU,Admin/Waste,2016,10,,,,AZ
NAU,Admin/Waste,2019,1,544,793,.68600249,AZ
NAU,Admin/Waste,2019,5,,,,AZ
NAU,Admin/Waste,2019,10,,,,AZ
NAU,Education,2004,1,1515,1774,.85400224,AZ
NAU,Education,2004,5,1582,2021,.78278083,AZ
NAU,Education,2004,10,1393,1939,.71841156,AZ
NAU,Education,2007,1,1334,1540,.86623377,AZ
